,language1_text,language2_text
1987661,"Amna vinata da sia no tawotawo saya, ""No mian do pinatolas kaychowa da Moises kanira no profeta sa am arava o kavosan no viay no Mesias ori asna ango vatan mo sia o kapapasek sia do kros o Naytawo aya. Sino o vata moaya a Naytawo."" ","Maniring o aro a tao am, ""O domket do Seysyo am to meyyonong a mavyay o Misayya. Am ikongo mo pancyan no kapadket sya do jyojika so Nipamnekan na tao ni Ama ta do to. Sino tao mo ipanci ang."" "
1987662,"Vatan sia dira ni Jesus, ""Yaken o sehdang a machipanghovok dinio pero dekey dana o tiempo a kapachichasa ko dinio. Dawa do katayto ko pa dinio am onotan nio yaken tapian di kamo homisen no kasarisarian, ta no mian do kasarisarian am mapanmo nava o pangwanan na. ","Maniring si Yeso am, ""Alikey o iyan na jinyo no zezak. Makabezbez kamo a omalam do iyan na pa no zezak. Ta no masari rana am ji nyo na cita o pangonongan nyo. "
1987663,"Makayamot do kayaken no tomoroh so sehdang am onotan nio yaken tapian kasehdangan kamo as kaparin nio so tomoroh so sehdang."" Tayoka na ya vatahen ni Jesus am komnaro a mangay do di da makavoyan sia.","No myan pa o zezak am anoyngan nyo ori an. So ikanoyong nyo na mazngang so onowned."" Iptad na ni Yeso o ciring na am karwan na sira kangay na rana matarek do kabwan no tao. "
1987664,Aran akma sawri o kaoyod na aro no makakniknin a pinarin na am alit pa no kadi da manganohdan. ,Tana aro o yongkad na apo ji Ama ta do to am ji da nganoyngi si Yeso. 
1987665,"Amna nia o pakatongtongan no pinatolas ni profeta Isaias do nakavata na sia o, ""Apo, ango ichabo aya no manganohed do vatahen namen aya. As ango ichabo no manganohed dira do pinavoyan aya sia no Dios o makakniknin saw a pinarin na.""","O ikakman na sang am mangononong o mina ciring ni Isayya. Ta maniring am, ""Mo Panirsirngen, sino o to nganoyong do ipeylimwang namen. Sino o to makacita so oyowyat na no Tao do to."""
1987666,Pinatolas pa ni Isaias an ango di daya makapanganohdan. Niaya o vinata na:,"Nimalavat na rana ni Isayya o kaji da manganoyngan. Ta maniring am, "
1987667,"""Nivotavota sa no Dios as kapangehnet na sira tapian di sa makavoya kano makaintindi as kapanganohed da diaken as kalibri ko sira, kwana no Dios.""","""Si Ama ta do to o icyakma dey mavota. Icyakma ney vato o onowned da do kaji da mamlisan. Maniring si Ama ta do to am, 'Yabo da kasngesngenan jyaken. Makongo ko so wanjin a mapatastas sira do teyngato.'"""
1987668,Vinata sa ya ni Isaias takwan navoya na kaychowa o pakaknikninan ni Jesus.,O peycirngan na sya ni Isayya am nipacita na ni Ama ta do to o azwazway ni Yeso jya. Am ori o peycirngan na sya jya.
1987669,Amna aran akma sawri am aro sa do maato aya a adngedngeyen no Judeo o nanganohed di Jesus amna pinapanmo dava ya do kamo da nira no Fariseo sawri an pakarohen da sa do kakpekpehan da a sinagoga. ,"Tana akman sang am aro panipanirsirngen da no tao do Yotay a omanoyong ji Yeso. Am kanyahey da no tao a macyagom do Vadisay. Am ori o ji da makadkeci jya ipanci, do kanyahey da pasyain do peyneynozyan da. "
1987670,Pinipia da o kapakamia nira no tawo as kano kapakamia nira no Dios.,Ikeykakza da pa o icyatatao da zomwazway sira. Ji dakzan o kazwazway na sira ni Ama ta do to.
1987671,"Kwanasaw am nangononong si Jesus a makavata sia so oyod a maliak, ""An sino o manganohed diaken am voyvoh akoava a panganohdan na asna no tomnovoy paya diaken. ","Maniring si Yeso a amlolos am, ""Omanoyong jyaken am beken a yakehen o anoyngan da. Ta akman sang si Ama a nimapahanhan jyaken o anoyngan da. "
1987672,As an sino o nakavoya dana diaken am navoya narana o kaparin no tomnovoy aya diaken. ,O makacita jyaken am akman sang sira makacita si Ama a nimapahanhan jyaken. 
1987673,Nawara ako do mondo aya a tomoroh so sehdang tapian an sino o manganohed diaken am komaro do kasarisarian. ,Akma koy zezak a mai do teyrahem. So ji da na ngyani do kasarisaryan no omanoyong jyaken a tao. 
1987674,"As an sino o makadngey so vatahen ko saya as kadi na manganohdan am torohan koava so hosga. Takwan nangay akoava do mondo aya a tomoroh so hosga do tawo, ta nangay ako a tomoroh so kalibrian da. ","O makamizing so nanao ko a ji mangononong jya am ji ko pacicya. Ta o ko nyai do teyrahem am beken a mapacici so tao do teyrahem, ta patazadangen ko sira. "
1987675,No maskeh niaken as kano di manganohed do vatahen ko saya am mian anti o omhosga sia do manawdi a araw. As no omhosga aya dinio am no mismo a pinawnonong ko na saya dinio. ,O tomaosya jyaken a ji ngahap so nanao ko am pangozayan ko o ciring ko a manci no keyyan no raraten na no masasnad rana o araraw no kapeykapyapinpin na so tao ni Ama ta do to. 
1987676,"Ta no vinata ko saya am yapo sava ya do tanitanyan ko, ta yapo sa ya do Ama ko a iya so tomnovoy diaken kano iya so minyokoyokod niaken do vatahen ko. ",Ta ko ji mangozai o kataotao ko a yamapeyciring sya. Ta ko to mangozai o ciring no yanimapahanhan jyaken. 
1987677,"As masigoro ko ta no yapo saya do Ama a pawnonongen ko dinio am manoroh so viay a abo so pandan. Dawa an ango vatahen ko am niaya sa o vinata diaken no Dios Ama a vatahen ko.""","Ta ko katenngan o ciring na yapwan no to meyyonong a ikavyay no pahad. O ciring ko rana am ciring na ori ni Ama."""
1987678,Masngen dana o Paskwa daya no Judeo am mapanmo dana ni Jesus o nakawara narana no tiempo a kapirwa na a tomohos do hanyit a mayvidi do Ama na. As do nakaoyod na maddaw nira no tawotawo na sa do nakarahan am navidin na sa a ichaddaw do kavosan na.,Kasaraw pa kapamaring da na so kanen do ngaranan da Iyeci am katenngan na rana ni Yeso o kakeykai na rana meysinaoli ji Ama na do to. Na tey karilaw o omanoyong jya tao do karawan. Tana marateng rana o ikawakwak na am ji namtadan o karilaw na nira.
1987679,Do katori da moyab da Jesus kanira no disipolos na saya am tori dana nahap ni Satanas si Judas Iscariote a anak ni Simon a omtraydor si Jesus. ,Moyab sira do araraw no ipamaring da so kanen ni Yeso a kano macinanao jya am amyan rana si Satan do onowned no anak ni Simong a meyngaran so Yota a tao do Isecyadi. So nipamnekan na rana do kapanazang na ni Yeso.
1987680,"As aran do kapanmo sia ni Jesus o nakatoroh na dia no Dios Ama so atavo a ipakapamarin as kano nakatovoy na sia as kasngen narana mayvidi sia, ",Katenngan na ni Yeso o kanitomoro na nya jya ni Ama ta do to so oyowyat na. Katenngan na o kanimapo na ji Ama ta do to. So ipakateneng na do kapeysinaoli na ji Ama ta do to. 
1987681,"am tominek do katayoka dawri a moyab as kavahas na so mankantad ori a onayen na as kapanghap na so twalia a pabedberen na do katinghan na, ",Am ori o peytatanek na do yanan na kapakaro na so magorogod na a mahap so asa ka veynget a pabteken do kawakan na. 
1987682,as kapangay na so danom do planggana as kasitnan na a omoyawyas sira so disipolos na saya as kanyisnyis na do kokod da no twalia aya a mian do katinghan na. ,Karahan am mapaglo so ranom do simingki a kaoyas na rana do ai no macinanao jya a kalinas na do ai da no veynget. 
1987683,"Makarapit di Simon Pedro am vinata ni Pedro, ""Apo, ango pa o ichaimo no omoyawyas diaken."" ","Oyasan na o ai ni Simong Pite am maniring si Pite am, ""Mo Panirsirngen, mo oyasan o ai ko?"" "
1987684,"Amna vinata sia ni Jesus, ""Maintindi moava sichangoriaw o inmonmoan na no parinyen koaya asna anti do kwanasaw."" ","Maniring si Yeso am, ""Mo jyatenngi pa o vazay ko sicyaikwaya. Am no kadadayan no araw am katenngan mo na."" "
1987685,"Vatan sia ni Pedro, ""Piahen koava o kawyawyas mo so kokod ko."" Amna vinata sia ni Jesus, ""An di mo piahen o kawyawyas ko dimo am mavidang kava a asa ka disipolo ko."" ","Maniring si Pite am, ""Ji ko amya imo a omoyas do ai ko."" Maniring si Yeso am, ""No si ji ko ngoyasi o ai mo am ji ko imo abneka a macinanao jyaken."" "
1987686,"Vatan sia ni Simon Pedro, ""Apo, voyvoh ava o kokod ko asna aran no tanoro kano oho ko paya."" ","Maniring si Simong Pite am, ""Mo Panirsirngen, no komwan am oyasi ai ko a kano lima ko a kano oo ko."" "
1987687,"Amna no tinbay ni Jesus am, ""Nesisita pava o kapirwa sia namonamohen a atavo o karakohan nio an narios kamo na asna no kokod nio na. Tayto kamo na manamonamo a katadkan no asa dinio."" ","Maniring si Yeso am, ""O nimarios rana tao am todamimin rana o kataotao na manownaw. Am ori o ika ai na rana no oyasan. Inyo rana am kamo manonownaw am beken a kamo todamimin."" "
1987688,Vinata ya ni Jesus do kapanmo na sia o kaasa na dira no omtraydor anti sia.,"Katenngan na rana ni Yeso o manazang nya. Am ori o pancyan na no, ""Beken a kamo todamimin a yamanownaw."""
1987689,"Tayoka na sa oyawyasen as kapirwa narana a omonay so vinahas naw am nayvidi do paydisnan naw as kavata na sia dira do disipolos na saya, ""Ara nio a maintindi o inmonmoan no pinarin koaya dinio? ","Mateyka na rana oyasan o ai da am peyyayoben na rana o magorogod na a kahezsad na rana. Maniring do macinanao jya am, ""Manngwa, nyo katenngan o peypeypangayan no ko nioyasan do ai nyo an? "
1987690,Sincharan nio yaken a Mananawo nio as kano Apo nio. Hosto ori takwan oyod o kayaken no Mananawo kano Apo nio. ,Kamo manoyong a manci nyaken a Mangnanao a Panirsirngen nyo. Manoyong ori. 
1987691,Dawa an yaken a Apo kano Maistro nio as maparin koynio a oyawyasen am mayanong kamo a omoyawyas so kadwan dinio. ,"Yaken am Panirsirngen nyo, yamnanao jinyo a yaniomoyas do ai nyo. Akman kamo sang a omoyas do ai no kadwan jinyo. "
1987692,Pinarin ko ya a palialitan nio a parinyen. ,Yamyan rana so yako nipacita jinyo. So to nyo vangovangoni sya peyvazain an. 
1987693,As vatahen ko dinio o kadi na maypatoan no pachirawatan kano apo na anmana no tinovoy kano tomnovoy sia. ,To ko na macitangayan jinyo am ji na meyhavasi no pavahain da tao o mapavahay sya an. Jyakarakarang o pahanhanen da kano mapahanhan sya an. 
1987694,As makayamot do kapanmo nio so vatahen ko saya dinio am masoyot kamo an parinyen nio sa ya. ,No nyo na katenngan o akman sya nanao am no si pangononongan nyo am tey rako o sarasaray nyo an.
1987695,"No vatahen koaya am komapet ava dinio atavo, ta ichapatak ko sa o pinidi ko asna asa dinio o omtraydor diaken. Amna maparin ya tapian makatongtong o nakatolas a makavata sia, 'No asa do nachakan diaken o omtraydor diaken.' ","""Beken a ko to zagoma inyo a yapeyciringan sya, ta ko katenngan sira o yako nitenngan a tao. Am manoyong o ciring do Seysyo an. Ta maniring am, 'O yamacihanghang jyaken a asa ka tao am yamanazang nyaken.' So ipangononong no ciring ang. "
1987696,Tayto ko ya vatahen dinio sichangoriaw a manam kano kaparin na tapian an maparin dana anti am manganohed kamo do kasomnivog no nakatovoy diaken no Dios. ,Ko na to mancyan jinyo do na ikabo pa no vazay eya. Ta no si makaranes rana o vazay am anoyngan nyo na yaken a meyngongyod a Tao do to. 
1987697,"As vatahen ko dinio so kakawyoran ta an sino o manganohed dira do tovoyen ko am yaken o panganohdan na as an sino o manganohed diaken am no tomnovoy aya diaken o panganohdan na.""","To ko na macitangayan jinyo am o tomaotao so nitovoy ko am yaken o taotawwen da. O tomaotao jyaken am si Ama ta do to o taotawwen da, ta iya o yanitomovoy jyaken."""
1987698,"Tayoka na ya vatahen ni Jesus am marahem o kapangtokto na as kavata na sia, ""Kakawyoran o kaasa na dinio no omtraydor niaken dira do omdiman diaken."" ","Iptad na o ciring na ni Yeso am meyngen o onowned na. Maniring rana am, ""To ko na mancyan jinyo am yamyan jinyo so yasa ka tao a yamanazang nyaken."" "
1987699,Naychatiditidib sa o disipolos na saya a di makapanmo sia an sino dira o vata naya. ,"Karahan am meysingsingkad sira o macinanao jya, do kaji da makatenngan do peycirngan na sya. "
1987700,Do nakavata aya sia ni Jesus dira am mian a machitangked sia o asa dira do disipolos naw a oyod na ichaddaw. ,Asa do macinanao jya o ikaglaw ni Yeso a macitangked ji Yeso. 
1987701,Sinyasan dia ni Simon Pedro o kahes na nia di Jesus an sino vata naya. ,"Maniring si Simong Pite jya am, ""Panahsan pala. Sino na ipanci ang."" "
1987702,"Paypasngen na no disipolo aya di Jesus as kahes na nia, ""Apo, sino vata moaya."" ","Karahan am macisngen rana ori ji Yeso. Maniring ji Yeso am, ""Sino mo ipanci ang, mo Panirsirngen."" "
1987703,"Vatan sia ni Jesus, ""No torohan ko anti no tinapay aya a pasawsawen ko am iya."" Pasawsawan sia ni Jesus o tinapay aya a pondanan na as katoroh na nia di Judas a anak ni Simon Iscariote. ","Maniring si Yeso am, ""O torwan ko no pang eya am iya ang."" Iptad na o ciring na am mangap so asa ka pang a kapatodeh na sya ji Yota a anak ni Simong a tao do Isecyadi kahap na sya. "
1987704,"Tayoka na kanen ni Judas o tinapay aya am somindep sia si Satanas. As vatan sia ni Jesus sia, ""Nyeng mo na a parinyen o ichakey moaya parinyen."" ","Meyratateng am bedbedan na ni Satan o onowned na. Maniring si Yeso jya am, ""No yamyan so yamo ipeynanakem a vazay mo am peyvazain mo am."" "
1987705,Amna arava dira do koman aya o nakaintindi sia an ango vinatan sia ni Jesus di Judas. ,Ji da tenngi o ciring ni Yeso ji Yota no karwan da amlisna do dang. 
1987706,No vata da no kadwan dira am no nakatovoy sia ni Jesus a manadiw so kaylangan da do fiesta aya anmana no kangay na a manoroh so limos dira do makasiasi do ka si Judas no tesorero da. ,"Si Yota rana am meymatmatngeh no nizpi da. Am ori o pancyan da no, ""Ala na pahanhanen ori a yamangap so yata ipamaring so kanen an. No na ipanci a yamanidong so makasi a tao."" "
1987707,Dawa katayoka na koman sia ni Judas o tinapay ori am nyeng dana a mehbet as mahep dana kanaw.,Kanen na o pang ni Yota am makowbot rana a komaro jira. No kano nang am mahep rana a masari.
1987708,"Kahbet ni Judas am vatahen ni Jesus, ""Sichangoriaw dana o kasinchad sia o Naytawo aya as makayamot sia am mavoya o ipakapamarin no Dios. ","Makowbot si Yota am maniring si Yeso am, ""Sicyaikwaya am macita nyo na o azwazway ko a Nipamnekan na ni Ama ta do to a tao. Ta pakacittan da no tao so azwazway na ni Ama ta do to do Nipamnekan na tao. "
1987709,As an pamatohen o Dios a makayamot sia am pamatohen anti sia no Dios. As sichangoriaw dana o kaparin na nia. ,No yamanoyong kapakacita da no tao so azwazway na ni Ama ta do to do Nipamnekan na tao am akman sang si Ama ta do to a zomwazway so Nipamnekan na tao. So na ikakeykai rana no azwazway no Nipamnekan na ni Ama ta do to a makaranes. 
1987710,"Kamanganakan, dekey dana a tiempo as kakaro ko dinio. Chitahen nio anti yaken amna akma so nakavata ko sia dira do apopohen nio a Judeo am vatahen ko pa ta makangay kamoava do angayan koaya. ","Yalikey rana, manga keypong, ko ipacikaop jinyo. Tana kalahen nyo yaken am ji nyo a kala yaken. Am ko to mancyan rana jinyo sicyaikwaya akman so mina ciring ko do panipanirsirngen da no tao do Yotay. O angayan ko am ji nyo makaranesi. "
1987711,As tayto o vayo a onotan a itoroh ko dinio. Nia am no kaddaw nio no kadwan dinio a akma so kaddaw ko ninio. ,O itoro ko a vayo a inanao ko jinyo am masicyakarilaw kamo. To nyo nita o aryarilaw ko jinyo. Ta akman kamo so sang a masicyakarilaw. 
1987712,"Ta makayamot anti do addaw nio no kadwan dinio o kapanmoan sia no tawotawo o kapaydisipolos ko dinio.""","No si manoyong o kapasicyakarilaw nyo am katovilan da na inyo no tao do karawan a manoyong a omanop jyaken."""
1987713,"Vatan sia ni Simon Pedro di Jesus, ""Apo, dino angayan moaya."" No tinbay sia ni Jesus am, ""Do angayan koaya am kangayan nioava sichangoriaw asna ito anti o kawnot nio daw."" ","Maniring si Simong Pite ji Yeso am, ""Mo Panirsirngen, do wanjin mo angayan."" Maniring si Yeso am, ""O ko angayan am ji ka macihza jyaken sicyaikwaya. Am cyaha, ta no makwa am amyan ka na do yanan ko."" "
1987714,"Vatan sia ni Pedro, ""Apo, ango di ko a makawnotan dimo sichangoriaw. Maparin ko a itoroh o karakohan ko a dimanen a makayamot dimo."" ","Maniring si Pite am, ""Mo Panirsirngen, ikongo ikarahet na no kapacihza ko jimo sicyaikwaya. Tana yangay ko imo no inawan am ji ko manesehan."" "
1987715,"Amna vinata sia ni Jesus, ""Do hahawen mo am maparin o kadiman mo a omagom niaken amna no kakawyoran na am manam pa anti so kawni no manok do malatiat am naypitdo mo na anti a ipachisobna o kasinchad mo diaken.""","Maniring si Yeso am, ""Manngwa, manoyong o kangay mo nyaken so inawan an? Am to ko na macitangayan jimo am si omanam a tomazokokok o manok am ipitlo ka omalalas jyaken."""
1987716,"Vinata pa ni Jesus dira, ""Mavakel kamoava asna ichasaray nio o Dios as kapanganohed nio diaken. ","Maniring pa si Yeso jira am, ""Ji kamo a rahet so onowned an. Ta anoyngan nyo si Ama ta do to a ka nyaken an. "
1987717,Ta no yanan no Ama ko am rakoh a nia so iyangay ko preparahen a manma. As vatahen koava ya dinio an dia oyod ya. ,Yaro o yanan do vahay ni Ama. O ko yangay am ko mangay peykala inyo so yanan nyo. No si jyanoyong o akman sang am ji ko mancyan jinyo. 
1987718,As an tayoka ko na anti ya preparahen am mayvidi ako a omahap dinio tapian machichasa kamo na diaken do yanan ko. ,No si manoyong o kangay ko a meykala ninyo so yanan nyo am meysinaoli ko pa a mangay a omahap jinyo a kapacitovong nyo jyaken. 
1987719,"As tayto nio na ichapatak an maypaypango kapangwan nio do angayan koaya.""","Nyo katenngan o rarahan do yako angayan ang."""
1987720,"Payliliak ni Tomas as kavata na sia, ""Apo, ichapatak namen ava an dino angayan moaya. Dawa maypaypango kapatak namen nia o panahanan a mangay daw."" ","Maniring jya si Tomase am, ""Namen jyatenngi mo angayan, mo Panirsirngen. Am ori o namen ji makatenngi do rarahan ang."" "
1987721,"Vatan sia ni Jesus, ""Yaken o panahanan aya a mangwan do Ama ko as kano kakawyoran takwan yaken o tomoroh so somnivog a viay. As arava o makangay do Ama ko a di manahan diaken. ","Maniring si Yeso am, ""Yaken am rarahan nyo. Yaken am yanan no manoyong a nanao. Yaken am yapwan no to meyyonong a ikavyay no pahad nyo. No ko abo am abo tao a makatanggeh ji Ama ta do to. So ika yaken no ipakatokod nyo ji Ama ta do to. "
1987722,"An akmay somnivog o kasinchad nio na diaken am masinchad nio na o Ama ko. Makayapo sichangoriaw am masinchad kano mavoya nio na sia.""","No kamo manoyong a yamakateneng jyaken am akman sang si Ama a katenngan nyo. Papwan nyo sicyaikwaya o ipakateneng nyo na jya, ta nyo na nimacita."""
1987723,"Vatan sia ni Felipe, ""Apo, ipavoya mo diamen o Dios Ama tapian mabo dana o kamadamadanan namen."" ","Maniring si Veydipo ji Yeso am, ""Pacitaney jyamen, mo Panirsirngen, si Ama ta do to, ta ori namen kakzeben."" "
1987724,"Amna vinata ni Jesus, ""Nayendes ako na a machichasa dinio as manda paro pa sichangoriaw am tayto mo pa yaken a dia sinchad mo Felipe? An sino o nakavoya dana diaken am navoya narana o kaparin no Ama ko. Dawa akdawen nio pava o kapavoya ko sia dinio o Ama ko. ","Maniring si Yeso am, ""Mo Veydipo, ko na mownay a yamacikaop jinyo. Manngwa, mo pa jyatenngi yaken? O makacita jyaken am nimacita da na si Ama. Ikongo mo pancyan no kapacita ko ni Ama jinyo. "
1987725,"Panganohdan nio paroava o kaasa namen kano Ama ko? No vatahen ko saya dinio am yapo sava ya do tanitanyan ko, ta no Ama koaya o tomoroh nia o vatahen kano parinyen ko sa. ","Manngwa, mo anoyngan yaken, mo Veydipo an? Do ko kapacikaop ji Ama a na kapacikaop jyaken ni Ama? O ciring ko jinyo am beken a yapo jyaken. So na icyakman sang no vazay ko. Ta vazay na ori ni Ama a yamacikaop jyaken. "
1987726,Panganohdan nio o vata koaya dinio a kaasa namen kano Ama ko. Amna an di nio yaken a panganohdan a makayamot do katod ko a makavatan sia ya am mayanong kamo a manganohed a makayamot do pinariparin ko na saya.,Anoyngan nyo o ko kapacikaop ji Ama. Ta akman sang si Ama a yamacikaop jyaken. Am no si ji nyo nganoyngi am to nyo na nita o mina vazay ko an.
1987727,"""As vatahen ko dinio so kakawyoran ta an sino manganohed diaken am maparin na sa o parinyen ko saya. As karakorakoh pa no maparin na takwan mayvidi ako na di Ama. ","""To ko na macitangayan jinyo am mapeyvazay da o mina vazay ko no omanoyong jyaken a tao. So iyan no makapeyvazay so rakorakwan pa kano nang. O ikakman na sang am amyan ko na ji Ama do teyngato. "
1987728,As an ango iyahes nio a makayamot diaken am itoroh ko tapian dayen o Dios Ama. ,No mapasyasi kamo a meyhanhan no ngaran ko am amizngen ko inyo. So ikanoyong no azwazway ni Ama ta do to a mangay tomwaw jyaken a Anak na. 
1987729,As aran ango iyahes nio diaken a makayamot do saray nio am itoroh ko.,No mapasyasi kamo jyaken do makakaday a meyhanhan no ngaran ko am amizngen ko inyo.
1987730,"""An ichaddaw nio yaken am anohdan nio sa o panyokoyokoran ko. ","""No si manoyong o kaglaw nyo nyaken am pangononongan nyo o nanao ko. "
1987731,Akdawen ko anti do Ama o katoroh na nia dinio o Masanto a Espirito a somidong dinio kano mavidin dinio as mapawnot dinio a abo so kavosan. ,"Ipanci ko ji Ama a kapanta na ninyo so somidong jinyo a Seyzi, kato na rana meyyonongan a macikaop jinyo. "
1987732,No Espirito aya anti o mapavoya nia dinio o kakawyoran. As sira o di anti manganohed diaken am rawaten dava anti o Espirito aya takwan masinchad dava kano mapanmo dava sia. Asna inio a makasinchad dana sia am pachirayayan na anti nio fermi.,Iya rana am yamapatwaw so manoyong a nanao ni Ama ta do to. Am da to nazibwan no yaji nganoyong jyaken a tao. Ta da jyacita. Am ori o da ji makatenngi jya. Am inyo am nyo katenngan o Seyzi a macikaop jinyo a Rarey nyo a yaji macisyay jinyo.
1987733,"""Karoan koavaynio a abo so rarayay as mayvidi ako anti dinio. ","""Ji ko mamyapyan inyo a akmey minaminasbang, ta meysinaoli ko pa jinyo. "
1987734,Dekey dana as kadi darana makavoyan diaken no di saya manganohed diaken. Asna inio am mirwa nio pa anti yaken a mavoya takwan mirwa ako anti a maviay as makayamot do kayan no viay ko am mian pa anti o viay nio. ,Alikey rana kaji da na makacittan jyaken no ji nganoyong jyaken a tao. Am inyo am macita nyo pa yaken no si mirwa ko pa a mavyay. So ikakman nyo sang a makahap so to meyyonong a ikavyay no pahad nyo. 
1987735,As an mawara o kapakatongtong na nia am mapanmo nio anti so mahosto o kaasa namen kano Ama as kano kayan ko dinio a di dana ngaro. ,No si marateng o araraw no nang am katenngan nyo o kapacikaop ko na ji Ama. So ikakman nyo sang a macikaop jyaken. Akman jyaken a yamacikaop jinyo. 
1987736,"An sino o mavidin a omonot do panyokoyokoran ko am iya o maddaw niaken. As an sino o maddaw niaken am ichaddaw no Ama ko. Ichaddaw ko pa sia as kaparin ko sia a makasinchad diaken.""","O mangononong do nanao ko am manoyong o akman sang a maglaw nyaken. O maglaw nyaken a tao am akman sang si Ama a marilaw nira. So karilawan ko nira. So ika yaken no somidong sira a manoyong a makateneng jyaken."""
1987737,"As si Judas (si Iscariote ava ya) am inahes na, ""Apo, ango ichayamen na no papanmoan mo no kaparin mo asna dia do atavo a mondo aya."" ","Maniring si Yota (am beken a nimanazang ni Yeso a si Yota tao do Isecyadi) am, ""Mo Panirsirngen, ikongo na ika yamen no makateneng jimo a yaji zagom so tao do karawan."" "
1987738,"No tinbay sia ni Jesus am, ""No mavidin a omonot do vatahen ko saya am iya o maddaw niaken as iya o ichaddaw no Ama ko as iya o pachirayayan namen. ","Maniring si Yeso am, ""O maglaw nyaken am pangononongan da o nanao ko. Ta ori o karilawan na nira ni Ama. So ipacikaop namen si Ama jira. "
1987739,"Sira o diaddaw niaken am sira o di omonot do vatahen ko sa, as no vatahen ko saya dinio am yapo sava diaken ta yapo sa ya do Ama ko a tomnovoy aya diaken.","O jyaglaw nyaken am ji da mangononongi o nanao ko. O nyo nimamizing a nanao am beken a apo jyaken, ta yanimapo ji Ama a yanimapahanhan jyaken."
1987740,"""Vatahen ko sa ya dinio do kayan ko paya machasa dinio. ","""No kapacikaop ko pa jinyo am nipanci ko na ya jinyo. "
1987741,Asna an abo ako na anti am tovoyen anti no Ama o Masanto a Espirito a iya so somidong dinio kano machichasa dinio tapian nanawhen naynio anti as kapanakenakem na sia dinio o atavo a vinata ko na sa dinio. ,O yasomidong jinyo a Seyzi am tovoin na jinyo ni Ama ta do to a kapalit ko a kananao na jinyo no makakaday a vazay a kapakanakem nyo na so mina ciring ko jinyo no kakwa. 
1987742,"Mavakel kamoava,"" kwana pa ni Jesus, ""as mamo kamoava, ta torohan koynio so kaydamnayan nio a diaparin a itoroh dinio no mondo aya. ","Ko itoro jinyo o ikapiya no onowned nyo. So na ikanoyong a yapo jyaken no apiya onowned nyo. Am meytarek ori a kano ipanci da no tao do karawan ikapiya no onowned. Am ori an, ji nyo a raci so onowned. Ji kamo anyahey. "
1987743,"Vinata ko na dinio o kakaro ko amna mayvidi ako anti dinio, as an ichaddaw nio yaken am masoyot kamo do kapayvidi ko na do Ama a iya so matoato kaniaken. ","Nimamizing nyo na o ciring ko an. Tana ko karwan inyo am meysinaoli ko pa jinyo. No si ikaglaw nyo yaken am isaray nyo yaken a mangay ji Ama, ta iya rana am mahamahama pa ka nyaken. "
1987744,Tayto ko saya vatahen dinio a manam so kaparin da nia tapian an makatohod dana sa anti am manganohed kamo diaken. ,"Nipanci ko na jinyo, do ji na pa makaranesi no vazay ang. Ta no si makaranes ori am anoyngan nyo na yaken. "
1987745,"Mayendes ako pava mangononong dinio, ta ito dana o apohen da no di manganohed diaken a si Satanas. Amna arava o maparin na nia a homisan diaken, ",Alikey rana o yako ipacikaop jinyo a macisirsiring jinyo. Ta yarana myan o yamimong no karawan. Am ji na harag yaken no oyowyat na. 
1987746,"ta no niyokoyokoran niaken no Ama o parinyen ko tapian ichapatak no mondo aya o kaddaw ko no Ama. As sichangoriaw am mangay ta na.""","Am katenngan da no tao do karawan o ko kaglaw ni Ama, do yako kahap so makakaday a vazay a nipanci na jyaken ni Ama."" Meyratateng am maniring pa jira si Yeso am, ""Mangay tamo na."
1987747,"Vinata dira ni Jesus, ""Yaken am akma ko so mismo a atngeh no mohamoha as no Ama ko o tomidib do mohamoha aya. ","""Yaken rana am akma koy meyngongyod a potaw a kayo. Si Ama o omaponged nya. "
1987748,No atavo a sanga a di omsi am pakarohen na as atavo a sanga a omsi am totoan na tapian omlak as kapaypaaro no asi na. ,"O ji malasi a yangaw a macinapnap jyaken am akteben na. O malasi a yangaw na am vezeden na, kato na ngarokan no asi na. "
1987749,Akma kamo so chinatotoan dana a mohamoha makayamot do kapanganohed nio do vinata ko sa dinio. ,Inyo rana am kamo na akmey manownaw so onowned no nanao ko a yako ninanao jinyo. 
1987750,Mavidin kamo a omonot diaken tapian mavidin ako dinio. Ta akma so kadi na makasian no sanga a pinasiay do atngeh na am nawri o kaparin nio an machisiay kamo diaken. ,"Ji nyo ngaroi yaken an. Akman jyaken a ji macisyay jinyo. Abo o yangaw no kayo a to meynakem no kapalasi na no ji macinapnap do kayo na. Akman kamo sang, ta no macikaop kamo jyaken am akman kamo so kayo a malasi."
1987751,"Yaken o atngeh as inio am yangaw kamo. No di machisiay diaken am iya o aro so asi, ta an machisiay kamo diaken am arava o mapaparin nio. ","""Yaken am yakmey kayo. Inyo am yangayangaw na. O macikaop jyaken am macikaop ko jya a karo no akma ney asi. No si karwan nyo yaken am ji nyo amaog o vazay nyo. "
1987752,No machisiay diaken am akmay nakolay a sanga a ipoha as kano sosohan. ,O komaro jyaken a tao am kapalangayan na o yangaw no kayo a nimapolcing a kawalit nya a karokop na rana a kabedbed da sya no tao a ipanotong a katemtem na rana. 
1987753,An mavidin kamo a manganohed diaken kano omonot do vinata ko sa dinio am itoroh no Dios o atavo a akdawen nio sia. ,No si macikaop kamo jyaken a keyyan na rana no ciriciring ko do onowned nyo am no amyan so amin nyo jyaken am itoro ko jinyo. 
