,language1_text,language2_text
1237634,"serving the Lord with all humility of mind, and with many tears, and temptations, which befell me by the lying in wait of the Jews: ","Ko ji pahamaha o nakenakem ko do ko kahap so vazay na ni Ama ta do to. Tana peyrarehten da yaken no tao do Yotay, tana kalahen da yaken a zakaten am ji ko a mamman. O kapeyvazay ko so vazay ni Ama ta do to. "
1237635,"and how I kept back nothing that was profitable unto you, but have shewed you, and have taught you publickly, and from house to house, ","Nyo katenngan manga keypong, no ko myan do peylovolovotan no tao a kado peycyakavakavahayan am ko nanawen inyo. Ko miminen o apya ciring a yako ivavaga jinyo. So ikabo no ko taywen jinyo. "
1237636,"testifying both to the Jews, and also to the Greeks, repentance toward God, and faith toward our Lord Jesus Christ. ","Tana tao do Yotay a tana tao do Sila am yako inyo to peyyangangaya a yananawen, do ko kakza ninyo a mamlis so nakem a omanoyong ji Yeso Kizisto a Panirsirngen ta. "
1237637,"And now, behold, I go bound in the spirit unto Jerusalem, not knowing the things that shall befall me there: ","So ko na karwan jinyo sicyaikwaya a mangay do Yelosaleng, ta onotan ko o ipanci na jyaken no Seyzi. Am ji ko a tenngi o masapa ko dang a vazay. "
1237638,"save that the Holy Ghost witnesseth in every city, saying that bonds and afflictions abide me. ","O ko katenngan am o na nipaziman jyaken no Seyzi do kapteng da jyaken, do karo no alalaw ko. "
1237639,"But none of these things move me, neither count I my life dear unto myself, so that I might finish my course with joy, and the ministry, which I have received of the Lord Jesus, to testify the gospel of the grace of God. ",Am ko jyalawan o inawan ko. Ta ko kakakzeb so kakavos na no vazay ko a na nitoro jyaken ni Yeso Kizisto a Panirsirngen ta. So peylimwangan ko no Mapasaray a Ciriciring na ni Ama ta do to a omagaz do pangangarilawan na.
1237640,"And now, behold, I know that ye all, among whom I have gone preaching the kingdom of God, shall see my face no more. ","""No keyyan ko pa jinyo am nipanci ko na jinyo o omagaz do italamozong na ni Ama ta do to. Am ko na to mancyan jinyo am ji nyo na cita yaken. "
1237641,"Wherefore I take you to record this day, that I am pure from the blood of all men. ",To ko na macitangain jinyo manga keypong am no si myan jinyo so ji nganoyong ji Yeso Kizisto am nakenakem na rana. 
1237642,For I have not shunned to declare unto you all the counsel of God.,Ta yabo rana o ko taywen a nanao ni Ama ta do to. 
1237643,"Take heed therefore unto yourselves, and to all the flock, over the which the Holy Ghost hath made you overseers, to feed the church of God, which he hath purchased with his own blood. ",So ipeypepzat nyo an. Ahapen nyo o nitoro na jinyo no Seyzi a marilaw no kadwan jinyo. Ta sira rana am nipalit na no rala no Anak na ni Ama ta do to a yarana macikaop jya. 
1237644,"For I know this, that after my departing shall grievous wolves enter in among you, not sparing the flock. ",Ta ko katenngan si karwan ko rana inyo am amyan so mangalalas a tao a mai a omnanao jinyo a mapeycyakawad jinyo a amraralay ni Yeso a tao. 
1237645,"Also of your own selves shall men arise, speaking perverse things, to draw away disciples after them. ",Ta no makwa am amyan do tangain nyo so mangononong so malas amlita do amraralay ni Yeso Kizisto a tao. No amyan so akman sang a tao am ji nyo ngonoci. 
1237646,"Therefore watch, and remember, that by the space of three years I ceased not to warn every one night and day with tears.",Ori o apzatan nyo do onowned nyo an. Manakem nyo o ninanao ko jinyo a nimeykaoo ninyo an. Ta mina katlo a kawan ko a mangday so araraw a kano ahep a amnanao jinyo.
1237647,"And now, brethren, I commend you to God, and to the word of his grace, which is able to build you up, and to give you an inheritance among all them which are sanctified. ","""Sicyaikwaya am ko na to norwan inyo ji Ama ta do to. Ta ko ipeyhanhan o pangangarilawan na ni Ama ta do to a somidong jinyo a to ngotokot so nakem a meyhanhan nya. No si makman kamo sang am mahap nyo na o igeygeglaw na so omraralay nya tao. "
1237648,"I have coveted no man's silver, or gold, or apparel. ",Yaken rana am yabo pa o yako nikamkam a nizpi a kano ayob da no tao. 
1237649,"Yea, ye yourselves know, that these hands have ministered unto my necessities, and to them that were with me. ",Ta nyo katenngan yaken a yamowyat a meyvazay a omyaw no velek ko a yaomlam so kararay ko. 
1237650,"I have shewed you all things, how that so labouring ye ought to support the weak, and to remember the words of the Lord Jesus, how he said, It is more blessed to give than to receive.","Am ori o inaran nyo jyaken an. So ipakowyat nyo a meyvazay an. Ta ori o ipakasidong nyo so ji makahakaw a tao. Manakem nyo o mina ciring na jyaten ni Yeso a Panirsirngen ta. Ta maniring si Yeso am, 'Rakorako pa o sarasaray no onowned no mangazaw a kano azawen da tao.'"""
1237651,"And when he had thus spoken, he kneeled down, and prayed with them all. ",Teyka na ori a ciring ni Pawlo am mamimin sira meylilitod a meynozi. 
1237652,"And they all wept sore, and fell on Paul's neck, and kissed him, ","So nikamimin da meycyalavilavi a komopkop si Pawlo adkanan a taitaiden, "
1237653,"sorrowing most of all for the words which he spake, that they should see his face no more. And they accompanied him unto the ship.",do kapakanakem da so ciring ni Pawlo a manci no kaji da rana makacittan sya. So nikeyngen no onowned da. So nikamimin da macihza ji Pawlo a mapasakay sya do avang.
1237654,"And it came to pass, that after we were gotten from them, and had launched, we came with a straight course unto Coos, and the day following unto Rhodes, and from thence unto Patara: ",Mateyka namen sira taitaiden am somakay namen rana do avang a mangay do Kese a pongso. Ikadwa na araw am makaranes namen do Lotaw a ikatlo na araw am mangay namen do Patala. 
1237655,"and finding a ship sailing over unto Phenicia, we went aboard, and set forth.",Amyan namen do Patala am masazi namen o asa ka avang a mangay do Vongnise. So nipacisakay namen jira. 
1237656,"Now when we had discovered Cyprus, we left it on the left hand, and sailed into Syria, and landed at Tyre: for there the ship was to unlade her burden. ",O angayan namen am masngen do Saypolose a pongso. Niliklik namen o Saypolose a pongso a mangay do Sidiya a pongso a kapeygegcin namen do Tayar a ili. Ta mapagcigcin sira dang so warawara. 
1237657,"And finding disciples, we tarried there seven days: who said to Paul through the Spirit, that he should not go up to Jerusalem. ","Nimakacita namen dang so sinjya. Ori o nisan namen dang so kapito araw. Mangay rana si Pawlo am pakeken da si Pawlo a jyangay do Yelosaleng, ta amyan dang so nipanci na no Seyzi a ikanginanawa na ni Pawlo. "
1237658,"And when we had accomplished those days, we departed and went our way; and they all brought us on our way, with wives and children, till we were out of the city: and we kneeled down on the shore, and prayed. ","Karwan namen rana sira am macihza sira jyamen o sinjya a kapalolo da so katovong da do vahay a kano anak da mangay a tomaitaid jyamen. So nikalovot namen a meylilitod do pasalan a meynozi ji Ama ta do to, "
1237659,"And when we had taken our leave one of another, we took ship; and they returned home again.",a kataitaid namen rana sira kavang namen rana do avang. O sinjya am mangay rana sira do kavahayan da.
1237660,"And when we had finished our course from Tyre, we came to Ptolemais, and saluted the brethren, and abode with them one day.",So nisongay na rana no avang apo do Tayar a mangay do Todimay. Makaranes namen do dang am mangay namen itazogaw sira o sinjya a kapacisan namen jira so kasahep. 
1237661,"And the next day we that were of Paul's company departed, and came unto C&#230; sarea: and we entered into the house of Philip the evangelist, which was one of the seven; and abode with him. ",Ikadwa na araw am karwan namen rana dang a mangay do Kaysadiya. So nirateng namen do vahay ni Veydipo. Iya rana am vazay na o kapeylimwang na no Mapasaray a Ciriciring na ni Ama ta do to. Iya rana am ikapapito da no nipamnekan da a somidong so vazay do kyokay do Yelosaleng no kakwa. Karahan am misan namen do dang. 
1237662,"And the same man had four daughters, virgins, which did prophesy.",Amyan so papat a mavakes a anak na a jya nimacivahavahay pa. Sira rana am mamimin sira mateneng a mangononong so ciriciring na ni Ama ta do to.
1237663,"And as we tarried there many days, there came down from Jud&#230; a a certain prophet, named Agabus. ",Asa ka peywalam no tao o nisan namen dang. Amyan so asa ka tao a meyngaran si Acyapo a panoyonoywan na so ciring ni Ama ta do to apo do Yotay. 
1237664,"And when he was come unto us, he took Paul's girdle, and bound his own hands and feet, and said, Thus saith the Holy Ghost, So shall the Jews at Jerusalem bind the man that owneth this girdle, and shall deliver him into the hands of the Gentiles. ","Nimai a tomita jyamen. Mai ori am ahapen na o abtek na ni Pawlo a kato na ngonangan do lima na kano ai na a vaoden. Maniring am, ""Yamaniring o Seyzi am, 'O mapeyyabtek rana so sya am vaoden da no tao do Yotay do Yelosaleng a katoro da nya do beken a tao do Yotay.'"" "
1237665,"And when we heard these things, both we, and they of that place, besought him not to go up to Jerusalem.",Mamizing namen o akman sang a ciring na am ji namen novoya si Pawlo a mangay do Yelosaleng. 
1237666,"Then Paul answered, What mean ye to weep and to break mine heart? for I am ready not to be bound only, but also to die at Jerusalem for the name of the Lord Jesus. ","Am maniring si Pawlo am, ""Ikongo nyo lavyan jyaken a ko ikarahet no onowned. Cyaha, ta ko ahapen o vazay ni Yeso a Panirsirngen ta. Tana vaoden da yaken do Yelosaleng a mawakwak do dang am cyaha, ta nakenakem ko an."" "
1237667,"And when he would not be persuaded, we ceased, saying, The will of the Lord be done.","Ji namen a pasovoy si Pawlo am to namen rana a macipanadngi. Maniring namen am, ""Inaoy no si mangononong o ahahapan na sya ni Ama ta do to."""
1237668,"And after those days we took up our carriages, and went up to Jerusalem. ",Meyratateng am ahapen namen rana o apzapzatan namen a mangay do Yelosaleng. 
1237669,"There went with us also certain of the disciples of C&#230; sarea, and brought with them one Mnason of Cyprus, an old disciple, with whom we should lodge.",Amyan so apo do Kaysadiya a sinjya a macilolo jyamen a kangay da nyamen do vahay na ni Nason a tao do Saypolose pongso. Iya rana am nimeycicinda amraralay ni Yeso Kizisto.
1237670,"And when we were come to Jerusalem, the brethren received us gladly. ",Makaranes namen do Yelosaleng am aro dang o sinjya a magaga a tomaotao jyamen. 
1237671,And the day following Paul went in with us unto James; and all the elders were present. ,Ikadwa na araw am macihza namen ji Pawlo a mangay tomita si Yake. O panipanirsirngen rana do kyokay am amyan sira dang. 
1237672,"And when he had saluted them, he declared particularly what things God had wrought among the Gentiles by his ministry.","So nipeyminaminasyan na nira ni Pawlo a kapanci na no vazay na ni Ama ta do to jya do beken a tao do Yotay, do mina kapeylimwang na no ciriciring na ni Ama ta do to jira. "
1237673,"And when they heard it, they glorified the Lord, and said unto him, Thou seest, brother, how many thousands of Jews there are which believe; and they are all zealous of the law: ","Mamizing da no akma nameney kakteh do cinai am isaray da ji Ama ta do to. Am maniring sira ji Pawlo am, ""Mo kakteh, do namen naknakman sya am ala sira rana amlaksa o tao a omanoyong ji Yeso Kizisto a tao do Yotay. Sira rana ori am makdeng sira mahap so iwawalam na ni Moyse. "
1237674,"and they are informed of thee, that thou teachest all the Jews which are among the Gentiles to forsake Moses, saying that they ought not to circumcise their children, neither to walk after the customs. ",Mamizing da imo a nimangnanao so tao do Yotay a meyili do beken a ili da no tao do Yotay am nipanci mo kono o kataosya da so iwawalam ni Moyse. Nipanci mo kono o kataosya da rana so kayongkad do kanakan. 
1237675,What is it therefore? the multitude must needs come together: for they will hear that thou art come. ,No si mamizing da imo no tao do Yotay a nimai do jya a kai da do jya mapacici jyamen am ikongo ipasapa namen jira. 
1237676,Do therefore this that we say to thee: We have four men which have a vow on them; ,Hapen mo o ciring namen jimo an. Amyan so papat a ka tao a nimyan so ciring ji Ama ta do to. 
1237677,"them take, and purify thyself with them, and be at charges with them, that they may shave their heads: and all may know that those things, whereof they were informed concerning thee, are nothing; but that thou thyself also walkest orderly, and keepest the law. ","Palolwen mo sira a macihza jimo a mangay omahap so iwawalam ta tao do Yotay a katoro mo so nizpi do akdawan da jira. Golgolan da o oo da. Ta yongkad no kapangononong no mina ciring da si Ama ta do to. Ta si makman kamo sang am panoyngen da rana imo no tao a jya nimanci no akman sang a vazay, do kapacyanoyong mo do iwawalam no tao do Yotay. "
1237678,"As touching the Gentiles which believe, we have written and concluded that they observe no such thing, save only that they keep themselves from things offered to idols, and from blood, and from strangled, and from fornication.","Yamen rana am nipeyteygami namen sira o yaomanoyong ji Yeso Kizisto a beken a tao do Yotay, do kaji da nganan so nipazos da, kaji da nganan so rala no vinyay kano nivitkeh da vinyay a nimazakat a jya nimvoyog so rala. Taosya o kapangzakza da so icyatatao da."""
1237679,"Then Paul took the men, and the next day purifying himself with them entered into the temple, to signify the accomplishment of the days of purification, until that an offering should be offered for every one of them.",Ikadwa na araw am palolwen na sira o papat a ka tao ang ni Pawlo a mangay mahap so iwawalam da no tao do Yotay. So nyangay ni Pawlo do rako a panaralayan a mapaziman sya do mapatanatanang so nakem da si Ama ta do to a mapatanang na nira so nakem da si Ama ta do to no papat a kararay na.
1237680,"And when the seven days were almost ended, the Jews which were of Asia, when they saw him in the temple, stirred up all the people, and laid hands on him, ",Makeykai rana komavos o ikapito na araw am amyan so tao do Yotay apo do Yasiya a nimakacita si Pawlo do rako a panaralayan. Karahan am manara sira so aro a tao a kapeyvonag da sira. Ori o nirakpan da si Pawlo. 
1237681,"crying out, Men of Israel, help: This is the man, that teacheth all men every where against the people, and the law, and this place: and further brought Greeks also into the temple, and hath polluted this holy place. ","Maniring sira am, ""Inyo rana Isedi a tao am sidongen nyo yamen an. Ta si Pawlo rana am yaro na nipanci a macisala do iwawalam ta, na niraherahet yaten a Isedi a tao a na kapazagom pa sya a yarehrehten so iwawalam na ni Moyse a kano rako a panaralayan ta. Ta sicyaikwa rana ya am na todey rara sira a yasomdep o beken a tao do Yotay do rako a panaralayan ta. So ikanoyong na nya ya meyraraten."" "
1237682,"(For they had seen before with him in the city Trophimus an Ephesian, whom they supposed that Paul had brought into the temple.)",O pancyan da no akman sang am nimacita da si Pawlo a kano asa ka tao do Ivoso a meyngaran si Teloveymo do Yelosaleng. Am ori o nipatolinan da sya ji Pawlo a nimapalolo sya somdep do rako a panaralayan.
1237683,"And all the city was moved, and the people ran together: and they took Paul, and drew him out of the temple: and forthwith the doors were shut. ",Meyratateng am meyvonag sira o asa ka ili a karanes da mai no aro a tao amrakep si Pawlo. Karahan am powboten da do rako a panaralayan a kaslet da rana jya. 
1237684,"And as they went about to kill him, tidings came unto the chief captain of the band, that all Jerusalem was in an uproar. ",To da ji wakwaka si Pawlo am keyyan no asa ka panirsirngen no itaysang no Loma a nimakamizing sya. 
1237685,"Who immediately took soldiers and centurions, and ran down unto them: and when they saw the chief captain and the soldiers, they left beating of Paul. ","Karahan am mapalolo so aro a itaysang a mangay do meyvonag a tao. Macita da no aro a tao o panirsirngen da no itaysang a kano aro a itaysang am iptad da rana o kabakbak da ji Pawlo, "
1237686,"Then the chief captain came near, and took him, and commanded him to be bound with two chains; and demanded who he was, and what he had done.","kangay na omrakep si Pawlo no panirsirngen da no itaysang kavaod da sya no nipeylalin da adwa ka vahalang. Maniring am, ""Sino ka ya. Ikongo vazay mo ang."" "
1237687,"And some cried one thing, some another, among the multitude: and when he could not know the certainty for the tumult, he commanded him to be carried into the castle. ","Maniring sira o aro a tao a amlololos am, ""Ori a ori o kakwan na no vazay no nya."" Ikongo do meysaksaklang o ipanci da, am ori o ji na makatenngi jya no panirsirngen no itaysang so niyapoyapwan no vazay ang. Meyratateng am ipanci na o itaysang a somdep nya do sahad. "
1237688,"And when he came upon the stairs, so it was, that he was borne of the soldiers for the violence of the people. ","Amyan sira do zazakdangan am ikongo do tey masosozi sira o aro a tao, am ori o nikasamosamozongan da ji Pawlo no aro a itaysang a isdep do sahad. "
1237689,"For the multitude of the people followed after, crying, Away with him.","Am macilolo pa sira o aro a tao a amlololos. Maniring sira am, ""Zakaten ta si Pawlo!"""
1237690,"And as Paul was to be led into the castle, he said unto the chief captain, May I speak unto thee? Who said, Canst thou speak Greek? ","Toda jindep sira do vahay da no itaysang am maniring si Pawlo do panirsirngen da am, ""Apyahen mo keyyan no asa ka ciring ko?"" Tovisan na no panirsirngen am, ""Mo katenngan o ciring no tao do Sila? "
1237691,"Art not thou that Egyptian, which before these days madest an uproar, and leddest out into the wilderness four thousand men that were murderers? ","Beken a tao ka do Ayci asyo a nimraherahet so seyvo a nimapalolo so kakapatan a ranaw (4000) a mararahet so nakenakem a tao a nitomayo do kabwan no nihakawan no tao?"" "
1237692,"But Paul said, I am a man which am a Jew of Tarsus, a city in Cilicia, a citizen of no mean city: and, I beseech thee, suffer me to speak unto the people. ","Maniring si Pawlo am, ""Yaken rana am tao do Yotay ko a nimatazak a tao do Tasose a rako a ili do Cidicya. Apyahen mo yaken a macisirsiring do aro a tao?"" "
1237693,"And when he had given him licence, Paul stood on the stairs, and beckoned with the hand unto the people. And when there was made a great silence, he spake unto them in the Hebrew tongue, saying, ","So nipyan na sya no panirsirngen no itaysang. Meyratateng am meytatanek si Pawlo do zazakdangan a mapatala so lima na do aro a tao. Am ori o ji da nimeykazyazyaki no aro a tao. Karahan am sirsirngen na sira ni Pawlo no ciring da no Sipolay. Maniring si Pawlo am, "
1237694,"Men, brethren, and fathers, hear ye my defence which I make now unto you. ","""Manga maran, manga kakteh, amizngen nyo o ko ipanci jinyo, manga keypong an."" "
1237695,"(And when they heard that he spake in the Hebrew tongue to them, they kept the more silence: and he saith, )","Mamizing da si Pawlo a meyzezyak so ciring da no Sipolay am yeyyak da. Meyratateng am mangononong rana si Pawlo. Maniring am, "
1237696,"I am verily a man which am a Jew, born in Tarsus, a city in Cilicia, yet brought up in this city at the feet of Gamaliel, and taught according to the perfect manner of the law of the fathers, and was zealous toward God, as ye all are this day. ","""Yaken rana am tao do Yotay ko a nimatazak a tao do Tasose a macinapnap do Cidicya am nimamno ko do Yelosaleng eya. Nimeyvilang ko ji Cyamadi a tey mateneng a mangnanao no iwawalam ta tao do Yotay. Ori o nikakman ko jinyo a makdeng a omahap so iwawalam no ineynapo ta. "
1237697,"And I persecuted this way unto the death, binding and delivering into prisons both men and women. ",No kakwa pa am makdeng ko a nimapakakasi so amraralay ni Yeso a tao. So niyan no nimawakwak ko jira ang. Tana mavakes a tana mahakay am abo o ji ko rakpa jira a pain do pamemtengan. 
1237698,"As also the high priest doth bear me witness, and all the estate of the elders: from whom also I received letters unto the brethren, and went to Damascus, to bring them which were there bound unto Jerusalem, for to be punished. ","To nyo mancyan do panirsirngen da no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan, ta sira ang o nimakacita jyaken a nimanta nyaken so teygami a mangay do Tamaseke a omya jyaken a omrakep so amraralay ni Yeso a tao a yangay do Yelosaleng a bakbakan."
1237699,"And it came to pass, that, as I made my journey, and was come nigh unto Damascus about noon, suddenly there shone from heaven a great light round about me. ","""Tod ko a ji makaranes do Tamaseke do peyignan no araw am to ngyan so mazngang apo do teyngato a tomiray jyaken. "
1237700,"And I fell unto the ground, and heard a voice saying unto me, Saul, Saul, why persecutest thou me?","Am ori o nikavazakwang ko do teyrahem. Karahan am amyan so ciring. Maniring am, 'Mo Sawlo, mo Sawlo, ikongo yamo pakakasyan jyaken.' "
1237701,"And I answered, Who art thou, Lord? And he said unto me, I am Jesus of Nazareth, whom thou persecutest.","Maniring ko jya am, 'Mo Panirsirngen, sino ka.' Maniring am, 'Yaken rana am si Yeso ko a tao do Nasale a yamo pakakasin.' "
1237702,"And they that were with me saw indeed the light, and were afraid; but they heard not the voice of him that spake to me. ",O kararay ko am nimacita da o maniray. O zezyak a nimamizing ko am ji da nimamizing. 
1237703,"And I said, What shall I do, Lord? And the Lord said unto me, Arise, and go into Damascus; and there it shall be told thee of all things which are appointed for thee to do.","Pacicin ko am, 'Mo Panirsirngen, meypanngonngo ko so wanjin eya.' Maniring jyaken o Panirsirngen ta am, 'Peyvangon rana kangay mo do Tamaseke, ta amyan dang so asa ka tao a manci nya jimo so kakzeben na ni Ama ta do to a vazay mo.' "
1237704,"And when I could not see for the glory of that light, being led by the hand of them that were with me, I came into Damascus. ","Ikongo do tey macimat o zezngangen na, am ori o nikakowap ko. Karahan am to da rana ngalaya yaken no kararay ko a yangay do Tamaseke."
1237705,"And one Ananias, a devout man according to the law, having a good report of all the Jews which dwelt there, ","""Amyan dang so asa ka tao a meyngaran si Ananiya. Iya rana ori am manoyong a mahap so iwawalam ni Moyse. So kanigan da nya no tao do Yotay amyan do Tamaseke. "
1237706,"came unto me, and stood, and said unto me, Brother Saul, receive thy sight. And the same hour I looked up upon him. ","Mai ori jyaken am maniring am, 'Mo Sawlo, akma koy kakteh do cinai, makacita ka rana.' No kanang rana am mina to ko na makacita. "
1237707,"And he said, The God of our fathers hath chosen thee, that thou shouldest know his will, and see that Just One, and shouldest hear the voice of his mouth. ","Maniring jyaken am, 'Yana nipamnekan imo no Tao do to da no ineynapo ta a mahap so vazay na, do mo kanimakacita si Yeso a Anak na ni Ama ta do to, do kanimakamizing mo so ciring ni Yeso. "
1237708,For thou shalt be his witness unto all men of what thou hast seen and heard. ,Imo rana am ipeylimwang mo do aro a tao o mo nimacita kano mo nimamizing. 
1237709,"And now why tarriest thou? arise, and be baptized, and wash away thy sins, calling on the name of the Lord. ",Am ori o ji mo meypahahai. Peyvangon rana a kapamlis mo na so nakenakem. Tawagan mo o ngaran ni Yeso a omvonas so raraten mo a kataktak da jimo.' Ori o ciring na jyaken ni Ananiya.
1237710,"And it came to pass, that, when I was come again to Jerusalem, even while I prayed in the temple, I was in a trance; and saw him saying unto me, Make haste, and get thee quickly out of Jerusalem: for they will not receive thy testimony concerning me.","""Kadadayan na so araraw am meyoli ko a mangay do Yelosaleng a mangay meynozi do rako a panaralayan. Meyratateng am akma raney tateynep ko si Yeso a to ko a cita. Maniring jyaken am, 'Makeykai ka komaro do Yelosaleng an. Ta o tao rana jya am da jyakzan a yamizngen o mo ipeylimwang jira a ciriciring ko.' ""Kadadayan na so araraw am meyoli ko a mangay do Yelosaleng a mangay meynozi do rako a panaralayan. Meyratateng am akma raney tateynep ko si Yeso a to ko a cita. Maniring jyaken am, 'Makeykai ka komaro do Yelosaleng an. Ta o tao rana jya am da jyakzan a yamizngen o mo ipeylimwang jira a ciriciring ko.' "
1237711,"And I said, Lord, they know that I imprisoned and beat in every synagogue them that believed on thee: ","Maniring ko am, 'Mo Panirsirngen, da mamimin yaken no tao a yakatenngan a yamapakakasi so aro a yamraralay nimo do peyneynozyan. "
1237712,"and when the blood of thy martyr Stephen was shed, I also was standing by, and consenting unto his death, and kept the raiment of them that slew him. ",No kawakwak da so nimeylimwang no ciriciring mo a meyngaran so Setiven am nimacizanod ko jira a tomita so aywayob da.' 
1237713,"And he said unto me, Depart: for I will send thee far hence unto the Gentiles.","Maniring jyaken si Yeso am, 'To ka nangay. Ko na to novoya imo a mangay do ili da no beken a tao do Yotay a meylimwang no ciriciring ko.'"""
1237714,"And they gave him audience unto this word, and then lifted up their voices, and said, Away with such a fellow from the earth: for it is not fit that he should live. ","Mamizing da no tao o niononongan ni Pawlo am amlololos sira manci no, ""Zakaten ta si Pawlo. Zakaten ta si Pawlo. Jyabo kavyay so akman sya ya."" "
1237715,"And as they cried out, and cast off their clothes, and threw dust into the air, ",So nilololos da mapatalatala so ayob da kapeymeymozasik da so tana. 
1237716,"the chief captain commanded him to be brought into the castle, and bade that he should be examined by scourging; that he might know wherefore they cried so against him. ",O panirsirngen no itaysang no Loma am iyokod na si Pawlo a isdep do vahay da no itaysang a kasipsipzot da jya pacicin. Ta si ori pa o patwawan na ni Pawlo so karatan na. 
1237717,"And as they bound him with thongs, Paul said unto the centurion that stood by, Is it lawful for you to scourge a man that is a Roman, and uncondemned? ","To da ji nipsipzoci am maniring si Pawlo do itaysang amyan dang am, ""Manngwa, manoyong a iwawalam nyo a Loma o kapanmanma nyo a mamakbak so tao do Loma an? No manmanma o kakala nyo so karatan na."" "
1237718,"When the centurion heard that, he went and told the chief captain, saying, Take heed what thou doest: for this man is a Roman. ","Mamizing na no itaysang o ciring ni Pawlo am to rana angay a komala so panirsirngen da. Maniring jya am, ""Ka nimeypanngonngo eya. Mo jyatenngi ori a tao do Loma?"" "
1237719,"Then the chief captain came, and said unto him, Tell me, art thou a Roman? He said, Yea. ","Karahan am mangay na citahen no panirsirngen si Pawlo. Maniring am, ""Ka manoyong a tao do Loma ya an?"" Maniring si Pawlo am, ""Noon."" "
1237720,"And the chief captain answered, With a great sum obtained I this freedom. And Paul said, But I was free born. ","Maniring ji Pawlo o panirsirngen no itaysang am, ""Yaken rana am yaro o nizpi a yako ningina do kataotao ko. Ori o ko rana ipeyngongyod a tao do Loma."" Maniring si Pawlo am, ""Nimapo no katazak a tao ko o ka Loma ko."" "
1237721,"Then straightway they departed from him which should have examined him: and the chief captain also was afraid, after he knew that he was a Roman, and because he had bound him.","Mamizing da no omvovo ji Pawlo a bakbakan am mina to da rana ngaroi. So nikalaw na no panirsirngen da no itaysang, ta katenngan na si Pawlo a tao do Loma a todey vaoda."
1237722,"On the morrow, because he would have known the certainty wherefore he was accused of the Jews, he loosed him from his bands, and commanded the chief priests and all their council to appear, and brought Paul down, and set him before them.","Ikongo do kakzeben na no panirsirngen da no itaysang o kapakateneng na do oyyan da ni Pawlo no tao do Yotay, am ori o niovayan na so nivaod da sya do ikadwa na araw a kalovot na so panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano macipeykaygi jira a kamanrarakehan a kapowbot da si Pawlo a patanken do tangain da."
1237723,"And Paul, earnestly beholding the council, said, Men and brethren, I have lived in all good conscience before God until this day. ","Singkadan na sira ni Pawlo o macipeykaygi a tao. Maniring jira am, ""Manga kakteh, o iwawalam ko no kalyalikey ko am abo pasagpyanan ko so nakenakem ko do tangain ni Ama ta do to a yato ngai sicyaraw eya an."" "
1237724,And the high priest Ananias commanded them that stood by him to smite him on the mouth. ,Mamizing na no panirsirngen da no mapatanatanang so nakem da si Ama ta do to a meyngaran so Ananiya am manara so tao a somiplang so ngoso ni Pawlo. 
1237725,"Then said Paul unto him, God shall smite thee, thou whited wall: for sittest thou to judge me after the law, and commandest me to be smitten contrary to the law? ","Maniring si Pawlo jya am, ""Mangay o kapasingesinget na jimo ni Ama ta do to, do mo kaji raralayan nya. Ta imo rana am mo jya nyahap o iwawalam ta mapacici jyaken. So mo ikalas so iwawalam a yato manci no tao a yasomiplang jyaken."" "
1237726,"And they that stood by said, Revilest thou God's high priest? ","Maniring sira o macitangked jya tao am, ""Yaka makongo a yajyasnesnek no panirsirngen no mapatanatanang so nakem ta si Ama ta do to."" "
1237727,"Then said Paul, I wist not, brethren, that he was the high priest: for it is written, Thou shalt not speak evil of the ruler of thy people.","Maniring si Pawlo am, ""Manga kakteh, no ko nikatenngan ori a panirsirngen no mapatanatanang so nakem si Ama ta do to am ko jya nioya. Ta o ciring do Seysyo am, 'Ji nyo ngavaya o panirsirngen nyo.'"""
1237728,"But when Paul perceived that the one part were Sadducees, and the other Pharisees, he cried out in the council, Men and brethren, I am a Pharisee, the son of a Pharisee: of the hope and resurrection of the dead I am called in question. ","To na rana tenngi ni Pawlo o kapeypinpin da no tao a macyagom do Satokay a kano macyagom do Vadisay. Am ori o nilolos na do peykeykaygyan da. Maniring am, ""Manga kakteh, yaken rana am ko macyagom do Vadisay. O ineynapo ko am macyagom do Vadisay. O nyo pacicyan jyaken sicyaraw eya am ko kanoyong do keypirwa mavyay no nimawakwak a tao an."" "
1237729,"And when he had so said, there arose a dissension between the Pharisees and the Sadducees: and the multitude was divided. ",Kapakamizing da so ciring ni Pawlo am meygalagalagal sira o tao a macyagom do Vadisay a kano macyagom do Satokay. So nipeykadwa no nakenakem da a ji macipaswasovoy do kadwan jira. 
1237730,"For the Sadducees say that there is no resurrection, neither angel, nor spirit: but the Pharisees confess both. ",Ta ji da nganoyngi no tao a macyagom do Satokay o keypirwa da mavyay no nimawakwak a tao. Ji da nganoyngi o keyyan no tinsi a kano keyyan no pahad no tao. Am o tao a macyagom do Vadisay am miminen da ori a anoyngan. 
1237731,"And there arose a great cry: and the scribes that were of the Pharisees' part arose, and strove, saying, We find no evil in this man: but if a spirit or an angel hath spoken to him, let us not fight against God.","So nikarakorako pa no ilololosan da. So nipeytatanek da no karwan da no tao a macyagom do Vadisay a mangnanao no iwawalam ni Ama ta do to. Maniring sira am, ""Namen jyakala o na karatan no tao eya. Tana yamyan so tinsi a kano pahad a macisirsiring jya am ta karatan nya."" "
