,language1_text,language2_text
339398,"Nagtaram ki Felipe an sarong anghel nin Kagurangnan, ""Mag-andam ka dangan magduman ka sa habagat, sa dalan na palugsot sa Jerusalem pasiring sa Gaza."" (An dalan na ini dai na pinag-aagihan.) ","As nangay di Felipe o asa ka anghel no Dios as kavata na sia, ""Mangay ka do rarahan awri a yapo do Jerusalem a mangwan do Gaza."" Niaya am rarahan do desierto. 27, 28Nangay si Felipe. Do rarahan aya am mian o asa ka mato a ofisial no Ethiopia a tesorero ya ni Candace a reyna no Ethiopia. Yapo o ofisial aya do Jerusalem a omanianib so Dios as mayvidi dana do kavahayan da. As do katayto na do kalesa naw am ari a maylir do libro ni profeta Isaias. "
339399,"Kaya nag-andam si Felipe saka naglakaw. May sarong eunuko na taga Etiopia na papuli na hale sa pagsamba sa Dios sa Jerusalem. Saro siyang mahalagang opisyal na namamahala sa kayamanan kan Candace, an reyna kan Etiopia. Mantang nasa karwahe siya, binabasa niya an libro ni Propeta Isaias. Nagsabi ki Felipe an Espiritu Santo, ""Sabayan mo an karwaheng iyan."" ","Vinata no Espirito no Dios di Felipe, ""Maypasngen ka do kalesa aya as kararayay mo so tawo aya."" Vinata no Espirito no Dios di Felipe, ""Maypasngen ka do kalesa aya as kararayay mo so tawo aya."" "
339400,"Nagdalagan si Felipe parani sa karwahe; nadangog niyang binabasa kan eunuko an libro ni Propeta Isaias, kaya hinapot niya an eunuko, ""Nasasabotan mo an binabasa mo?""","Nayayo si Felipe as kapaypasngen na do ofisial aya. Nadngey na o liren naya do libro no profeta Isaias as ahsan na sia, ""Ara mo a maintindi o liren moaya?"" kwana ni Felipe. "
339401,"Nagsimbag an eunuko, ""Paano ko ini masabotan kun mayo man nin magpaliwanag sako?"" Kaya inalok niya si Felipe na lumunad sa karwahe asin tumukaw sa kataed niya. ","""Omba, ta arava o omnanawo diaken,"" kwana no ofisial aya. Pinasakay na si Felipe as kapaydisna na sia do katangked naw. "
339402,"An parte kan kasuratan na binabasa niya iyo ini:"" Arog sa sarong karnero na dinadara sa bunoan, arog sa sarong kordero na daing girong sa atubang kan paragunting, dai siya nagtaram nin anoman.","As niaya o nakatolas aya a liren no tawo aya, ""Akma so karnero a machinolay do kadiman sia anmana no dekey a karnero a di maybaba an pakarohen o boboh na am nawri o kaparin na a di machisobna. "
339403,"Sinupog siya asin dai tinawan nin hustisya. Mayo nin siisay man na makakapag-osipon dapit kan saiyang kapagarakian, huli ta natapos na an saiyang buhay sa kinaban.""","Pinamahbo da sia as arava o sinincharan da a anohed na, as ara paro makaparin sia pawnonongen o oyod aya marahet a dadakay da no tawotawo saya? Aran abo gatos na am nidiman da sia."""
339404,"Hinapot si Felipe kan eunuko, ""Sabihi daw ako kun siisay an pinapanongdan kan propeta? Siya mismo o ibang tawo?"" ","Vatan sia no ofisial aya, ""Ivahey mo pa diaken an sino o pangononongan naya no profeta aya. No karakohan na anmana matarek."" "
339405,Nagpaliwanag si Felipe; poon sa parteng ini kan kasuratan ipinahayag niya sa eunuko an Marahay na Bareta dapit ki Jesus. ,Ninanawo ni Felipe o ofisial aya do nilir naya a Evanghelio no profeta aya a komapet di Jesus. 
339406,"Nagpadagos sinda sa pagbyahe; pag-abot sa sarong lugar na may tubig, nagsabi an eunuko, ""May tubig digdi; ano pa an nakakaolang na mabunyagan ako?""[","Kwanasaw do kapanahan da do masngen do danom am vinata sia no ofisial aya, ""Tiya o danom as maparin paroava an bawtismoan mo na yaken?"" Do kadwan sa a manuscript am mian pa o"
339407,"Sinabihan siya ni Felipe, ""Pwedeng bunyagan ka, kun nagtutubod ka sa bilog mong puso."" Nagsimbag an eunuko, ""Nagtutubod ako na si Jesu-Cristo iyo an Aki nin Dios.""]Pinaontok kan eunuko an karwahe; nagduman sindang duwa sa tubig, dangan binunyagan siya ni Felipe. ",Pinaynehah no ofisial o sakayan naya as kangay da dadwa do danom awri as kabawtismo na di Felipe. Pinaynehah no ofisial o sakayan naya as kangay da dadwa do danom awri as kabawtismo na di Felipe. 
339408,"Paghawas ninda, kinua si Felipe kan Espiritu nin Kagurangnan. Dai na siya nahiling giraray kan eunuko, alagad padagos ini sa pagbyahe, pano nin kaogmahan. ",As do nakakaro da do danom awri am inahap no Espirito no Dios si Felipe as katod narana abo as kadi narana nakavoyan sia no ofisial aya. As oyod a masoyot do kasavat naranawri. 
339409,"Namangnohan na sana ni Felipe na idtoon na siya sa Azoto. Naghapit siya sa gabos na banwaan, naghuhulit kan Marahay na Bareta, sagkod na nakaabot siya sa Cesarea.",As si Felipe am nawara dana do kavahayan no Asoto as kapananawo na so Evanghelio aya do atavo sa a kavahayan a pinanahanan na nanda do nakapakarapit na do Cesarea.
339410,"Kan panahon na iyan, padagos an paghoma ni Saulo na gadanon an mga disipulo kan Kagurangnan. Nagduman siya sa Halangkaw na Padi, ","As si Saulo a nawri so chitahen o kapakasiasi kano kadiman na sira so omonot sa di Jesus am nangay do apohen da no papali, "
339411,"asin naghagad nin mga surat nin pagpamidbid para sa mga sinagoga sa Damasco, nganing kun igwa duman nin mga parasunod kan Dalan nin Kagurangnan, lalaki man o babae, dadakopon niya saka ibabalik sa Jerusalem.","a mangahes so tolas a iyangay na do ofisialis sa do sinagoga sa do Damasco a nia so ayet na a omaresto so aran sino a tawo a manganohed di Jesus, mahakay anmana mavakes, a iyangay a ipakalaboso do Jerusalem."
339412,"Kan nagdadangadang na siya sa syudad nin Damasco, biglang nagsilyab sa palibot niya an sarong liwanag na hale sa langit. ",As do kayan na do rarahan a masngen dana do Damasco am naychehat o kayan no rial a yapo do hanyit do yanan naya. 
339413,"Nahulog siya sa kabayo asin nadangog niya an sarong tingog na nagsasabi saiya, ""Saulo, Saulo! Tadaw ta pinapasakitan mo ako?""","Nyeng a maysasakeb si Saulo as kapakadngey na so liak a makavata sia, ""Saulo, Saulo, ango pakasisian moaya diaken."" "
339414,"Naghapot si Saulo, ""Siisay ka, Kagurangnan?"" Nagsimbag an tingog, ""Ako si Jesus na pinapasakitan mo. ","""Sino ka, mo Apo,"" kwana ni Saulo. ""Yaken si Jesus,"" kwana no liak aya. ""Yaken o tayto moaya a pakasisien. "
339415,"Tumindog ka, magduman ka sa syudad, asin sasabihan ka duman kan dapat mong gibohon.""","Asna tomnek ka as kangay mo do kavahayan aya, ta ipapanmo anti dimo daw o ichakey ko a ipaparin dimo,"" kwana no liak awri. "
339416,An mga lalaking kaiba ni Saulo nagkamorongnan huli ta nadangog man ninda an tingog alagad mayo sindang nahihiling na siisay man. ,As no rarayay na sa ni Saulo am oyod sa namo. Nakapayliliak sava ta nadngey da o liak awri am navoya dava an sino o nayliliak aw. 
339417,"Nagtindog si Saulo, alagad kan muklaton niya an saiyang mga mata, dai na siya nakakahiling. Kaya kinabit siya kan mga kairiba niya saka dinara sa Damasco. ",Tominek si Saulo as kapangolirat na am arava o navoya na ta navota. As nikaday darana sia a iyangay do Damasco. 
339418,Tolong aldaw siyang dai nakahiling asin dai nagkakan o nag-inom.,Nakavoya ava as kominan ava kano mininom ava so tatdo a karaw.
339419,"Duman sa Damasco igwa nin sarong disipulo na an ngaran Ananias. Inapod siya nin Kagurangnan sa paagi nin sarong bisyon saka sinabihan, ""Ananias!"" Nagsimbag siya, ""Uya ako, Kagurangnan.""","Mian do Damasco aya o tawo a nanganohed dana di Jesus a si Ananias. As do asa ka vision am nasisirin sia ni Jesus. ""Ananias,"" kwana. ""Ango ichahoho mo diaken mo Apo,"" kwana ni Ananias. "
339420,"Sinabihan siya nin Kagurangnan, ""Magduman ka sa kalyeng inaapod Tanos; hanapon mo sa harong ni Judas an sarong lalaking taga Tarso na an ngaran Saulo. Namimibi siya ","""Mangay ka do vatan daya so Matalineng a Rarahan as kachita mo so asa a ka iTarso a si Saulo a tayto a maydasal do vahay ni Judas. "
339421,"asin nahiling niya sa sarong bisyon na naglaog ka dangan dinutaan mo siya nin kamot nganing makahiling giraray.""","Pinapanmo ko na sia do asa ka vision o kawara mo a mapalapaw so tanoro mo sia tapian makavoya dana,"" kwana ni Jesus. "
339422,"Alagad nagsimbag si Ananias, ""Kagurangnan, dakul an nag-osip sako dapit sa tawong ini, asin dapit sa mga makangingirhat na ginibo niya sa saimong mga banal sa Jerusalem. ","""Oon, amna nadngey ko na o kapanghavas no pariparinyen na dira do tawotawo mo sa do Jerusalem, "
339423,"Nagdigdi siya sa Damasco na igwa nin kapangyarihan hale sa mga poon na padi sa pagdakop kan gabos na nag-aapod kan saimong ngaran.""","as mian o permiso na a yapo do maato sa a papali do kaparin na diamen a arestohen a atavo a tawo a nanganohed dimo do Damasco aya."" "
339424,"Sinabihan siya nin Kagurangnan, ""Dumuman ka, huli ta pinili ko siyang maglingkod sako, tanganing ipamidbid niya an sakong ngaran sa mga pagano, sa mga hade saka sa mga Israelita. ","Amna vinata ni Jesus, ""Mangay ka as kaparin mo so vatahen koaya dimo, ta si Saulo aya am pinidi ko a mayserbi diaken a mapapanmo no chirin ko dira do Hentil kan dira do patol sa kan dinio a tayatayabo ni Israel. "
339425,"Ipapahiling ko saiya kun gurano an saiyang titioson huli sa sakong ngaran.""","As ipapanmo ko sia o kaaro no pakasisian na anti a makayamot do kawnot na diaken,"" kwana ni Jesus."
339426,"Kaya nagduman si Ananias, naglaog sa harong saka idinuta an saiyang mga kamot ki Saulo. Sinabihan niya ini, ""Tugang na Saulo, sinugo ako nin Kagurangnan na Jesus na nagpahiling saimo sa dalan kan nagpapasiring ka digdi. Sinugo niya ako tanganing makahiling ka giraray asin mapano ka kan Espiritu Santo."" ","Dawa nangay si Ananias do vahay ni Judas as kapalapaw na so tanoro na di Saulo as kavata na sia, ""Kakteh mo Saulo, tinovoy ako no Apo ta a si Jesus a iya so navayat mo do rarahan ori do kapangwan mo dia. Tinovoy na yaken tapian mirwa ka na makavoya as karisibi mo so Masanto a Espirito a iya so maynolay dimo,"" kwana ni Ananias. "
339427,"Nahulog tolos sa mga mata ni Saulo an garo mga kiskis nin sira, dangan nakahiling siya giraray. Nagtindog si Saulo saka nagpabunyag; ",As nanyeng a manalasal o akmay isis a yapo do mata ni Saulo as kapakavoya narana. Karahan na naw am nibawtismoan da sia. 
339428,nagkakan siya asin nagbalik an saiyang kosog. Nagkapirang aldaw na nag-erok si Saulo sa Damasco kaiba kan mga disipulo. ,Kominan as naypayet o karakohan na. Navidividin pa si Saulo do Damasco dira do manganohed sa di Jesus. 
339429,"Nagduman siya sa mga sinagoga asin nagtukdo tolos dapit ki Jesus. ""Si Jesus an Aki nin Dios,"" an sabi niya.",As nyeng a somitnan a mangangay do sinagoga da no Judeo a mapawnonong sia o ka si Jesus no Manganak no Dios. 
339430,"Nagngaralas an gabos na nagdangog saiya dangan naghapot, ""Bakong iyo ini an lalaking nagpapasakit kan gabos na nag-aapod sa ngaran ni Jesus duman sa Jerusalem? Bakong nagdigdi siya tanganing dakopon an mga paratubod dangan darahon duman sa mga poon na padi?""","Naychaknin sa do nakadngey da sia as kavata da sia, ""Niaya paroava o napakasiasi so tawotawo sa ni Jesus do Jerusalem? As nangay paroava ya dia a mangaresto so iyangay na dira do maato sa a papali?"""
339431,"Alagad orog na nagkosog si Saulo, asin huli ta marahay an pagpatotoo niya na si Jesus iyo an Cristo, an mga Judio na nag-eerok duman sa Damasco dai nakasimbag saiya.",As naypangdet si Saulo a mananawo as kapaypangay no kasolivan na a mapawnonong sia o ka si Jesus no Cristo as arava dira do Judeo sawri do Damasco o nakatbay sia.
339432,"Pakalihis nin dakul na aldaw, nagplano an mga Judio na gadanon si Saulo. ",Makarahan o pira karaw am chinakey da dimanen si Saulo no Judeo sawri as pinaypapanmoan da an maypango o kadiman da sia. 
339433,Alagad naaraman ni Saulo an homa ninda. Aldaw-banggi nindang pinaghipaan siya sa mga trangkahan kan syudad tanganing gadanon. ,As nayfermi da sia a tayayanan do ahbetan aw no kavahayan ori do Damasco tapian dimanen da amna natanggal ya ni Saulo. 
339434,"Alagad sarong banggi, kinua siya kan saiyang mga disipulo, ilinaog sa sarong basket dangan itinunton sa ibong kan kudal.",Dawa do asa ka mahep am pinangay da sia no rarayay na do rakoh a alat as kawlot da sia a pagtinyen do dichod no makarang a atoy no kavahayan ori.
339435,Nagduman si Saulo sa Jerusalem dangan naghingowang makisumaro sa mga disipulo. Alagad dai sinda nagtubod na siya saro nang disipulo asin natakot sinda gabos saiya. ,"Nangay si Saulo do Jerusalem as kakey na a machisasa dira do manganohed di Jesus amna chinamo da sia, ta do vata da as ari pa di manganohed di Jesus. "
339436,"Kaya kinua siya ni Bernabe saka inibahan sa mga apostol. Ipinaliwanag ni Bernabe sainda kun paanong nahiling ni Saulo an Kagurangnan, na nagtaram saiya duman sa dalan. Sinabi pa niya an daing takot na paghulit ni Saulo sa ngaran ni Jesus duman sa Damasco. ",Amna pinachivan na sia ni Bernabe as kapasinchad na sia dira do apostoles sirawri. Vinahey na o nakapavoya ni Jesus di Saulo do rarahan as kano nakasisirin na sia ni Jesus. Vinahey na pa o angdet ni Saulo do nakapananawo na so komapet di Jesus do Damasco. 
339437,"Kaya nagin kaiba-iba na ninda si Saulo. Naglibot siya sa bilog na Jerusalem, daing takot na naghuhulit sa ngaran nin Kagurangnan. ",As navidin pa si Saulo do Jerusalem a machasa do pariparinyen da no manganohed sawri daw. 
339438,Nagtaram man siya asin nakidiskutiran sa mga Griyegong Judio; kaya boot siya nindang gadanon. ,Oyod a mangdet a mananawo as kapachidibati na dira do Judeo sawri daw a maychirin so Griego. As makayamot dia am chinakey da sia a dimanen no pinachidibatian na saya. 
339439,"Kan maaraman ini kan mga tugang, dinara ninda si Saulo sa Cesarea saka pinaduman sa Tarso.",As do nakapanmo da sia ya no kakakteh na sawri di Jesus am inangay da sia do Cesarea as katovoy da sia do kavahayan na do Tarso.
339440,"Kaya an simbahan sa bilog na Judea, sa Galilea asin sa Samaria nagkaigwa nin katoninongan dangan nagkosog. Namuhay an simbahan sa pagkatakot sa Kagurangnan; asin sa tabang kan Espiritu Santo, nagdagdag an saindang bilang.","As do tiempo kanaw am ara pava o pinayparahanan da a pakasisian no nanganohed dana sa di Jesus do Judea, Galilea kan do Samaria as naypahni o kapanganohed da as kapaypaaro da a makayamot do sidong dira no Masanto a Espirito as mavoya do kaparin no viay da o kawnot da do Dios."
339441,"Manlaen-laen na lugar an dinumanan ni Pedro sa pagdalaw sa mga banal nin Dios. Sarong beses, an mga yaon sa Lida an dinalaw niya. ",As si Pedro am nangay a ombisita sira so nanganohed sa di Jesus do aro sa a kavahayan as asa karaw am nangay dira do tawotawo sa no Dios do Lida. 
339442,Nanumpongan niya duman an sarong tawo na an ngaran Eneas. Walong taon na ining dai nakakabangon sa higdaan dahel sa helang niyang paralisis. ,Navoya na daw si Eneas a asa ka mahakay a paralitiko as di pa nakapayvangon so wawaho dana a ka kawan. 
339443,"Nagsabi si Pedro saiya, ""Eneas, pinapaomayan ka ni Jesu-Cristo. Magbangon ka asin tipiga an higdaan mo."" Nagbangon tolos si Eneas. ","""Eneas,"" kwana ni Pedro, ""mayvangon ka na as kahon mo so apin mo ta nitova ka na ni Jesu Cristo."" As nanyeng a mayvangon. "
339444,Nahiling siya kan gabos na taga Lida saka mga taga Sharon; asin nagtubod man sinda sa Kagurangnan.,Navoya da atavo no tawotawo do Lida kan do Saron o nakapakayam naranaya as nanganohed sa di Jesus.
339445,"Duman naman sa Jope, igwa nin sarong babaeng paratubod na an ngaran Tabita. (Dorcas an saiyang ngaran sa Griyego, na an boot sabihon, ""sarong usa."") An gabos niyang panahon ginagamit niya sa paggibo nin karahayan asin sa pagtabang sa mga dukha. ",As do Jopa am mian o asa ka mavakes a mayngaran so Tabita as do chirin no Griego am Dorcas a mayinmonmoan pa so agsa. Aro o mapia a pariparinyen na as kano rakoh o kasisien na. 
339446,"Sarong aldaw, naghelang siya saka nagadan. An bangkay niya kinarigos saka hinutad sa kwarto duman sa itaas. ",As do kayan ni Pedro do Lida am naganit si Tabita as kadiman na. Ninamonamo da o karakohan naya as kangay da nia do tohos do asa ka kwarto no vahay na. 
339447,"An Jope harani sana sa Lida, kaya kan mabaretaan kan mga disipulo duman sa Jope na nasa Lida si Pedro, nagsugo sinda nin duwang lalaki saka tinugon na sabihan si Pedro, ""Pakidigdi tolos samo."" ","As do kasngen no Lida do Jopa am pinanoyotoyonan da si Pedro. ""Mangay ka pa kono an maparin do Jopa so makalo,"" kon da no tinovoy da saw. "
339448,"Kaya nag-iba sainda si Pedro. Pag-abot niya, dinara siya duman sa kwarto sa itaas. Tiniriponan siya kan gabos na babaeng balo na nagtatarangis; ipinahiling ninda saiya an mga bado asin mga alikboy na ginibo ni Dorcas kan buhay pa ini. ",Nachivan dira si Pedro a mangay do Jopa as mawara sa daw am inangay da sia do yanan no nadiman ori as sira o bioda ori am maychatanyitanyis sa as kadivon da si Pedro a mapavoya nia sia o laylay dawri a nihneb ni Tabita do kaviay na pa. 
339449,"Pinaluwas sinda gabos ni Pedro sa kwarto, saka nagluhod siya asin namibi. Dangan nag-atubang siya sa bangkay asin nagsabi, ""Tabita, magbangon ka!"" Nagmuklat si Tabita, dangan kan mahiling si Pedro, nagtukaw siya. ","Pinahbet na sa atavo ni Pedro as kadogod na a machahoahok. Tayoka ya am tominek as kasalap na so karakohan ori ni Tabita as kavata na sia, ""Tabita, mayvangon ka."" Nayvotideng si Tabita as do nakavoya na si Pedro am nayvangon as kapaydisna na. "
339450,"Kinapotan siya ni Pedro sa kamot saka tinabangan na magtindog. Pakatapos, inapod ni Pedro an mga banal saka an mga babaeng balo dangan ipinahiling niya sainda si Tabita na buhay na. ",As nipondanan ni Pedro o tanoro na as kasidong na sia a maytetnek as katawag na dira do bioda sawri kano kadwan pa sa a manganohed di Jesus as navoya da o nakapirwa na a maviay ni Tabita. 
339451,"An nangyaring ini nabantog sa bilog na Jope, kaya kadakul na tawo an nagtubod sa Kagurangnan. ",As nadngey da no tawotawo do Jopa o naparin aya as aro sa o nanganohed di Jesus. 
339452,"Haloy pang nag-erok si Pedro duman sa Jope, sa harong ni Simon na parabalad nin anit.",Navidin pa daw si Pedro as natda do vahay ni Simon a asa ka maychodikodit.
339453,"Duman sa Cesarea igwa nin sarong lalaki na an ngaran Cornelio. Kapitan siya kan sarong hukbo na inaapod ""An Tropa Italiana."" ",Mian do Cesarea o asa ka sentorio no Roma a mayngaran so Cornelio a apohen no asa yatos a ka sinjalo no Italia. 
339454,"Maki-Dios an kapitan na ini. Siya saka an bilog niyang pamilya nagsasamba sa Dios. Naglilimos siya nin dakul sa mga dukhang Judio, asin danay na namimibi sa Dios. ",Si Cornelio aya kanira atavo do vahay na am madiodiosen sa as kano oyod a masisien si Cornelio as kafermi na a maydasal do Dios. 
339455,"Sarong hapon, mag-aalas tres na kaidto, nagkaigwa siya nin bisyon: malinaw niyang nahiling an sarong anghel nin Dios na naglaog sa namumugtakan niya dangan nag-aapod saiya, ""Cornelio!""","Asa ka makoyab am nawara o anghel no Dios di Cornelio do asa ka vision. ""Cornelio,"" kwana. "
339456,"Hiniling niya an anghel sa dakulang takot dangan nagsimbag, ""Ano po Kagurangnan?"" Sinabihan siya kan anghel, ""Ikinaogma nin Dios an saimong mga pamibi saka an mga paglimos mo. ","Tod a mangolirat si Cornelio do kamo na as kavata na sia, ""Ango ichakey mo mo Apo."" Vatan sia no anghel aya, ""Fermi na a manakem no Dios o kasisien mo as kadngey na so dasal mo. "
339457,Ipakua mo ngunyan sa Jope an sarong tawo na an ngaran Simon Pedro. ,"Ipahap mo sichangoriaw si Simon a mayngaran pa so Pedro a tayto do Jopa, "
339458,"Nakikisakat siya ki Simon na parabalad nin anit na an harong nasa tampi kan dagat."" ","a matda do vahay ni Simon a asa ka maychodikodit. No vahay na am masngen do kanayan."" "
339459,"Pakahale kan anghel, inapod ni Cornelio an duwa niyang sorogoon saka an sarong maki-Dios na soldados na kabilang sa mga naglilingkod saiya. ",Nawri o vinata no anghel aya as kakaro narana. Kakaro na am tinawagan ni Cornelio o dadwa dira do pachirawatan na as kano asa do sinjalo na a madiodiosen. 
339460,"Inosipan niya sinda kan nangyari, dangan sinugo sa Jope.",As tayoka na a ivahey dira o atavo awri a vinata no anghel am tinovoy na sa do Jopa.
339461,"Sunod na aldaw, kan nagdadangadang na sa Jope an mga sinugo, nagsakat si Pedro sa atop kan harong tanganing mamibi. Mag-aalas dose na nin odto kaidto. ",Do maraw do omonot danawri araw do kasngen darana makarapit am nangay si Pedro do pasalawsawan do tohos no katdan na a machahoahok. 
339462,"Nagutom siya asin boot na magkakan; mantang inaandam an kakanon, nagkaigwa siya nin bisyon. ",Kwanasaw am napteng si Pedro as do katayto da paya a manotong am mian o pinavoya na dia no Dios a asa ka vision. 
339463,Nahiling niyang nagbukas an langit saka naghihilig an sarong bagay na garo dakulang tamong na itinutunton sa apat na kanto. ,Navoya na o hanyit a maywang as kayan no akmay rakoh a ayob a makedked do apat a aroywan a maypagtin. 
339464,"Yaon duman an mga hayop na naglalakaw asin nagkakamang, saka mga gamgam. ","No minyan no ayob aya am matatarek sa a vinyay, boday kano manomanok. "
339465,"Igwang sarong tingog na nagtaram saiya, ""Tumindog ka, Pedro; pagbuno dangan kakan!""","As nadngey ni Pedro o liak a makavata sia, ""Mayvangon ka na mo Pedro as kapandiman mo as kakan mo."" "
339466,"Alagad nagsabi si Pedro, ""Habo ako, Kagurangnan! Huli ta dai pa lamang ako nagkakan nin anoman na ibinibilang na maati.""","Amna no tinbay ni Pedro am, ""Omba mo Apo, ta komnan ako pava so akmaya sia, ta dagen sa ya do onotan namen,"" kwana. "
339467,"Nagtaram giraray an tingog, ""An anoman na lininig nin Dios, dai mo ibilang na maati."" ","Pirwa no liak awri a makavata sia, ""Vatahen moava o kadi na mayanongan no kakan sia an vatahen no Dios o kaparin na a kanen."" "
339468,Tolong beses ining nangyari; dangan an bagay na idto ibinalik tolos sa langit.,Naypitdo a maparin ya as kapayvidi narana do hanyit no ayob ori.
339469,"Mantang iniisip ni Pedro kun ano an kahulogan kan bisyon na nahiling niya, nag-abot an mga sinugo ni Cornelio. Ipinaghapot ninda kun haen an harong ni Simon; ngunyan yaon na sinda sa may trangkahan. ",Do kaktokto pa nia ni Pedro an ango inmonmoan na nia am nawara sa o tawo sawri a tinovoy ni Cornelio do vahay aya a katdan ni Pedro. 
339470,"Naghapot sinda, ""Igwa kamo digdi nin nakikisakat na an ngaran Simon Pedro?""","Tomnawag sa, ""Diaya paro o katdan ni Simon a tawagan so Pedro?"" 19, 20Machirayay do katayto na paya a komtokto no inmonmoan no vision ori am vinata dia no Espirito no Dios, ""Gomtin ka na ta tayto sa o komita dimo a tatdo a ka tawo. Mamo kava a machivan dira ta yaken o tomnovoy aya sira,"" kwana. "
339471,"Naghohorop-horop pa si Pedro kun ano an kahulogan kan bisyon, kan an Espiritu Santo magsabi saiya, ""Pedro, may tolong lalaking naghahanap saimo. Humilig ka asin dai ka magduwa-duwang mag-iba sainda, huli ta ako an nagsugo sainda."" Kaya naghilig si Pedro dangan nagsabi sa mga lalaki, ""Ako an hinahanap nindo. Ano an tuyo nindo?""","Igtin ni Pedro as kavata na sia, ""Yaken o chitahen nioaya. Ango ichakey nio."" Igtin ni Pedro as kavata na sia, ""Yaken o chitahen nioaya. Ango ichakey nio."" Igtin ni Pedro as kavata na sia, ""Yaken o chitahen nioaya. Ango ichakey nio."" "
339472,"Nagsimbag sinda, ""Sinugo kami ni Kapitan Cornelio. Matanos siyang tawo, may pagkatakot sa Dios, saka ginagalangan kan gabos na Judio. Sinabihan siya kan sarong anghel nin Dios na alokon ka sa harong niya, tanganing makadangog siya kan sasabihon mo."" ","""Tinovoy na yamen ni Sentorio Cornelio,"" kon da, ""ta nangay sia o anghel no Dios a makavata sia o kapatawag nimo a mangay sia tapian madngey na pa o vatahen mo. Si Cornelio aya am madiodiosen as kapia no dadakay na as ipakamia sia no kapayengay mo sa a Judeo,"" kon da. "
339473,"Pinadagos ni Pedro an mga lalaki; duman niya sinda pinakatorog kan bangging idto. Pagkaaga, nag-iba sainda si Pedro; nag-iba man saiya an nagkapira kan mga tugang na taga Jope. ",Pinasdep na sa ni Pedro as kaysan darana dawri. Do omonot aw araw am nachivan dana dira si Pedro as kanira no kadwan a kakakteh di Jesus do Jopa. 
339474,Sunod na aldaw nag-abot siya sa Cesarea; naghahalat saiya duman si Cornelio sagkod an mga kadugo saka mga katood na inalok kaini. ,Nawara sa do Cesarea do omonot danaw araw. Mian dana sa a mananaya sa Cornelio kano lipolipos na sa kano kaychayvan na sa a niinbitan na. 
339475,"Kan malaog na sa harong si Pedro, sinabat siya ni Cornelio, saka duminapa ini sa pamitisan ni Pedro sa pagsamba saiya. ",Somdep si Pedro am vinayat ni Cornelio as kadogod na do salapan na. 
339476,"Alagad pinatindog siya ni Pedro dangan sinabihan, ""Tumindog ka; tawo man ako arog saimo."" ","Nyeng na a patneken ni Pedro as kavata na sia, ""Tomnek ka ta kapalit mo yaken a tawo."" "
339477,Padagos na nagtaram si Pedro ki Cornelio kan palaog na sinda sa harong; duman naabotan niya an dakul na tawo. ,As do kapaysisirin da Pedro kani Cornelio do kasdep dawri do vahay aw am navoya ni Pedro o kaaro da no tawotawo do sahad aw. 
339478,"Nagsabi siya sainda, ""Aram nindong dai tugot sa sarong Judio na magdalaw o makiiba sa pagano. Alagad ipinahayag sako nin Dios na dai ko ibilang na maati o bakong maninigong pakiibahan an siisay man. ","No vinata ni Pedro am, ""Mapanmo nio am piahen ava no onotan namen a Judeo o kangay namen dinio a dia Judeo a maybisita amna pinapanmo diaken no Dios kakoyab do asa ka vision o kadi ko a mangatatadkan so tawo. "
339479,"Kaya kan pasugoan nindo ako, dai ako nagsayumang magdigdi. Boot kong maaraman kun tadaw ta ipinakua nindo ako.""","Dawa do nakapatawag nio niaken am nangay ako dia a abo so kapasadisadit sia as ichakey ko ichapatak an ango pinatawagan moaya niaken,"" kwana."
339480,"Nagsabi si Cornelio, ""Tolo pa sanang aldaw an nakalihis, mga arog kaining oras, namimibi ako sa laog kan sakong harong kan bigla sanang nagtindog sa atubangan ko an sarong lalaking nakagubing nin makintab, ","Vinata ni Cornelio, ""Apat dana a karaw o nakarahan do akmaya sia a oras do kayan ko a maydasal o nakapaychehat na a mawara no asa ka tawo a maknyay so laylay. Naytetnek do salapan ko, "
339481,"na nagsabi, 'Cornelio! Dinangog nin Dios an saimong pamibi; ikinaogma niya an mga paglimos mo. ","as kavata na sia, 'Cornelio, nadngey no Dios o dasal mo as kanakem na so kasisien mo. "
339482,"Ipakua mo sa Jope an sarong tawo na an ngaran Simon Pedro. Nakikisakat siya ki Simon na parabalad nin anit, na an harong nasa tampi kan dagat.' ","Sichangoriaw am ipatawag mo do Jopa o asa ka tawo a mayngaran so Simon a tawagan so Pedro a tayto matda da Simon a asa ka maychodikodit do vahay da a masngen do kanayan,' kwana no anghel aw. "
339483,"Kaya pinasugoan taka. Salamat ta nagdigdi ka. Ngunyan uya kami gabos sa atubang nin Dios sa pagdangog kan gabos na ipinagboot saimo nin Dios na isabi samo.""","Dawa nanyeng koymo a ipatawag as mapia ta tayto ka nakangay dia. Tayto ta dia do salapan no Dios a domngey so vatahen mo a maypakwan do Dios,"" kwana ni Cornelio di Pedro."
339484,"Nagtaram si Pedro, ""Ngunyan ko napatunayan na mayong pinapalaen an Dios, ","Ipayliliak ni Pedro. ""Makayamot do vision kori am tayto ko mapanmo o kadi na mangatatadkan no Dios so tawotawo, "
339485,kundi inaako niya an may pagkatakot saiya asin naggigibo nin matanos maski taga saen siyang nasyon. ,ta ichaddaw na o atavo a tawotawo a sominchad sia as napia so pariparinyen aran dino o pinakayapoan da a kavahayan. 
