Book_Code,Chapter,Verse,Text
ACT,16,38,"Me' bissāsi Paul miya'an inaka we' me' pulisin si me' bagellalin. Pagkalede we' si Paul duk si Silas taga sulat we' siye bangsa Roma, tinalew siye. "
ACT,16,39,Hangkan hap pīsiye māku ampun pu disi Paul. Ubus bino'o we' de disi Paul paluwas amban dem kalabusu duk binuyu'-buyu' siye we' de dina'ak tahala' ne amban puweblo miya'an. 
ACT,16,40,Manjari hap pīsi Paul duk si Silas si luma' si Lidiya. Magkasuwa' siye duk me' katindegan si Isahin la'i duk missādisi Paul si siye pangasig ateyden. Ubus bu tahala' ne siye.
ACT,17,1,"Manjari inin, lumengngan disi Paul pabutas amban puweblo Ampipolis duk puweblo Appolon. Ubus tekka siye si puweblo Tessalonika. Niya' la'i dambuwa' langgal Yahudi. "
ACT,17,2,"Sa hinangannen, hap pīsi Paul si langgal. Tellu Sabtu' magturul-turul, magsu'al iye duk me' Yahudihin sabab me' panolo' dem kitabin. "
ACT,17,3,"Pinahātihan we' ne si siye duk ngurung isab iye pureba amban dem kitab we' subey Almasihin makalabey kabinasahan duk pinapatey duk ellum du iye balik amban kamateynen. Ubus pa'inne, ""Si Isa, minahalayakku si ka'am inin, iye ne Almasihin."" "
ACT,17,4,"Me' Yahudi sinduwehin kahagad duk patuhut ne pu si Paul duk si Silas. Duk ekka isab patuhut me' bangsa Girik, me' a'a magsambahayang si Tuhan. Duk ekka du isab me' dende bangsahan patuhut."
ACT,17,5,"Saguwa' me' Yahudi sinduwehin ngimbū, hangkan tinawag we' de me' a'a dupang amban me' kalān-lānanin duk pinagtipun we' de bu jinabu we' de puweblo miya'an. Ginuhu we' de luma' si Jasonin pamihahande si Paul duk si Silas, supaya siye tabo'ode pīpaluwas si me' a'ahin. "
ACT,17,6,"Saguwa' pegge' ga' siye kasuwa'de, ilalas we' de si Jason duk me' tindeg si Isa sinduwehin pīsi me' bagellalin. Ngalingan siye papales, pa'inde, ""Tiya' ne tekka si puweblote bi inin me' manasew kalahat-lahatanin. "
ACT,17,7,"Duk si Jason inin, inenna' siye we' ne dem luma'ne. Kēmon siye inin langgalande sara' Sultan Nakura'in. Pa'inde we' niya' ko' sultan seddili, ēnnen si Isa."" "
ACT,17,8,"Sabab bissāde miya'an, hewuhala' ne me' a'a mabanesin duk sampay me' bagellalin. "
ACT,17,9,"Manjari si Jason duk me' sawe'nen dina'ak magbayed piyansa we' me' bagellalin, ubus bu pinapole' ne siye."
ACT,17,10,"Pagsangem ne, dina'ak si Paul duk si Silas we' me' pagkaside tindeg si Isahin tahala' hap Berea. Pagtekkade si Berea, hap pīsiye si langgal Yahudi. "
ACT,17,11,"Me' Yahudi mala'ihin lunuk ateyden amban me' Yahudi si Tessalonikahin. Kēgan te'ed siye pakale si me' usihat disi Paulin, duk ellew-ellew hinapal we' de kitabin pamayamande bang asal to'o ke panolo' si Paulin. "
ACT,17,12,"Ekka me' a'a Bereahin sandel ne pu si Isa, sampay me' dende bangsahan amban bangsa Girik, duk me' lella Girik isab."
ACT,17,13,"Saguwa' pagkale me' Yahudi si Tessalonikahin we' ī' si Paul si Berea magmahalayak lapal Tuhanin, hap pīisab siye la'i nasew duk ngawul me' a'a mala'ihin. "
ACT,17,14,Magtawus si Paul dina'ak we' me' masandel pu si Isahin padurul pīsi higad tahik. Saguwa' si Silas duk Timoteo pa'amban la'i si Berea. 
ACT,17,15,Tinuhutan si Paul hap pīsi puweblo Aten. Ubus balik ne me' manuran iyehin hap Berea mo'o sessa' amban si Paul we' subey si Silas duk Timoteo paturul si iye mura.
ACT,17,16,"Manjari inin, sābu si Paul la'i si Aten ngagadan si Silas duk Timoteo, sasew te'ed ateynen pagkitene we' la'i si puweblo miya'an ekka te'ed limbagan tuhan-tuhan. "
ACT,17,17,"Hap pīiye dem langgal duk magsu'al iye la'i duk me' Yahudi, duk me' a'a bangsa seddili isab, me' manambahayang si Tuhanin. Ellew-ellew la'i isab iye si tabu'an magsu'al duk me' a'a mala'ihin. "
ACT,17,18,"Duk niya' isab me' guru tabo'one magsu'al. Me' guru miya'an, iye tinuhutden me' panolo' a'a inēnan Epikuru duk panolo' me' a'a inēnan Istoik. Pagkalede si Paul magusihat sabab si Isa duk sabab ka'ellumne mabalik amban kamateynen, pa'in me' sinduwehin, ""Ine be pinoppot a'a inin?"" Pa'in sinduwehin isab, ""A'a inin kuwe' magpalata' sabab tuhan seddili ga'i kata'uhan tu'u si lahatte bi inin."" "
ACT,17,19,"Manjari bino'o we' de si Paul pīsi kakunsihalanin, magtipun la'i si lugal ēnande Areopagus. Pa'inde pu si Paul, ""Batang kami ngata'u sabab tolo' ba'ahu binissānu miya'an. "
ACT,17,20,"Me' bissānu miya'an ga' bakas takale kami, hangkan batang kata'uhan kami hātinen."" ("
ACT,17,21,"Kēmon hep me' a'a Atenin duk me' a'a liyu-liyu mapatenna' mala'ihin, tagihan siye magheto-heto duk pakale-kale sabab ine-ine ba'ahu.)"
ACT,17,22,"Manjari nengge si Paul si harapan me' kakunsihalanin duk pa'inne, ""Ka'am me' a'a Atenin, tapandogaku we' asal be-āgama te'ed ka'am. "
ACT,17,23,"Pegge' sābuku miya'an lumengngan-lengngan tu'u si puweblobi, takiteku me' bayu'-bayu'an sinumbabin. Niya' takiteku dambuwa' lugal panumbahanbi duk tasulat bissāinin la'i, pina'in, 'Iye inin lugal panumbahan tuhan mangga'i kinata'uhanten bi.' Na,"" pa'in si Paul, ""tuhan mangga'i kinata'uhanbin saguwa' sinumba we' bi, iye ne inin Tuhan pinahātiku si ka'am kuwe'itu inin. "
ACT,17,24,Iye inin Tuhan magpapanjari dunyahin duk kēmon bayu'-bayu'an dem dunyahin. Iye magbaya' si surga'in duk si dunyahin. Ga'i Tuhan inin patenna' dem me' luma' panumbahan hinangan manusiya'. 
ACT,17,25,"Duk ga'i isab iye makitabang si manusiya' pegge' ga' du niya' kulang si iye. Bisan miya'an, iye pe mangurung umulin duk napasin duk kēmon bayu'-bayu'an ginuna manusiya'in. "
ACT,17,26,"A'a tagna' pinapanjari we' Tuhanin,"" pa'in si Paul, ""iye miya'an tagna' me' kabangsa-bangsahanin kēmon duk pinalahat siye we' Tuhanin tu'u si tibu'ukan dunya. Duk andang ne ginanta'an we' ne bang sa'ingge tiggelanden duk bang lahat ingge patenna'anden. "
ACT,17,27,"Hinang Tuhanin inin si me' kabangsa-bangsahanin supaya du iye pihade duk si pagtuyu'den kaw du iye kasuwa'de. Saguwa',"" pa'in si Paul, ""ga'i du hep Tuhanin tala amban kite bi. "
ACT,17,28,"Pegge' hangkan kite bi ellum, hangkan kite bi tapa'usa', hangkan kite bi taga niyawa, sabab Tuhanin. Kuwe' du isab pina'in me' a'a magkata-katahin, 'Kite bi inin me' anak Tuhanin du.'"
ACT,17,29,"Na, pegge' me' anak Tuhanin kite bi,"" pa'in si Paul, ""subey kite bi ga'i magpikil we' Tuhanin kuwe' bantuk me' limbagan bulawan atawa pilak atawa batu, hininang amban pikilan duk kapandeyan manusiya'. "
ACT,17,30,"Matu'uhin, pegge' awam pe me' a'ahin sabab Tuhanin, ga' ne hinang ine we' Tuhanin me' hinangande miya'an. Saguwa' kuwe'itu, iye panganda'akan Tuhanin si kēmon manusiya' antag-antag, we' subey ne pagsusunande me' duseden duk lebbahande ne, ga'i ne hininang-hinang balik. "
ACT,17,31,"Pegge' bakas kineddewan ne we' Tuhanin ellew pangahukumne manusiya'in kēmon, duk hukumannen bentel. Duk bakas tapene'ne ne a'a mangahukumin. Pinabugtu' we' Tuhanin si kēmon manusiya' we' iye ne inin tapene'nen, sabab pinakellum we' ne balik a'a inin amban kamateynen."""
ACT,17,32,"Pagkalede si Paul missāsabab ellum balik me' pateyin, sinduwehin hinangde hadja dagey si Paul. Saguwa' sinduwehin isab magpa'in, ""Baya' kew pakale kami missābalik sabab inin."" "
ACT,17,33,Manjari tahala' ne si Paul amban pagtipunan miya'an. 
ACT,17,34,"Niya' me' a'ahin patuhut si iye duk sandel ne pu si Isa. Sinduwehin siye disi Diyonisi, dambuwa' me' kakunsihalan miya'an, duk dambuwa' dende inēnan Damaris, duk niya' pe isab me' sinduwe."
ACT,18,1,"Puwas miya'an, tahala' si Paul amban Aten hap pīsi puweblo Korinto. "
ACT,18,2,"La'i magkasuwa' siye duk dambuwa' Yahudi inēnan Akila, inanakan si lahat Pontus. Ba'ahu du tekka Akila miya'an si Korinto amban lahat Italiya magtuhut duk andanen Pirisila. Tahala' siye amban Italiya pegge' dina'ak hep we' Sultan Kalaudi tahala' kēmon Yahudihin amban Roma, puweblo hadje la'i si Italiya. Manjari hap pīsi Paul nindew disi Akila. "
ACT,18,3,"Pegge' sali' ka'ellumanden maghinang-hinang tolda, patenna' ne si Paul la'i si siye duk patabang iye si hinangden. "
ACT,18,4,"Kahaba' ellew Sabtu', pīsi Paul si langgal Yahudi magsu'al duk me' a'a mala'ihin. Tuyu'anne ngahumatan me' Yahudihin duk me' Girikin we' to'o te'ed me' panolo'nen."
ACT,18,5,"Pagtekka si Silas duk Timoteo amban Makedoniya, iye hadja hinang si Paulin magmahalayak lapal Tuhanin si me' Yahudihin. Pinapasti' we' ne si siye we' si Isa asal Almasihin ne, tapene' Tuhan magbaya'in. "
ACT,18,6,"Saguwa' sinagda iye we' de duk binissā-bissāhan pe. Hangkan ileppugan we' si Paul semmeknen, tanda' we' papuwas ne iye amban siye. Pa'inne si siye, ""Bang ka'am magmula dem narka', duma'in ne amban aku. Tinagna'an kuwe'itu, papinda ne ku magmahalayak pīsi me' a'a bangsa seddilihin."" "
ACT,18,7,"Hangkan tahala' ne si Paul amban me' Yahudihin. Pīiye patenna' si luma' a'a bangsa seddili, ēnnen si Titus Justus. A'a inin nambahayang si Tuhan. Luma'nen magtapit du duk langgal Yahudi. "
ACT,18,8,"Nakura' langgal miya'an inēnan si Kirispus. Iye duk me' sawe'ne dambuwa' luma'in sandel pu si Isa, Panuhutanin. Ekka isab me' a'a si Korinto miya'an makakale lapalin duk sandel ne pu si Isa duk pinandi siye, tanda' we' suku' pu si Isa ne siye."
ACT,18,9,"Dambuwa' sangem niya' pabagala pu si Paul, duk takalene Panuhutanin, si Isa, missāsi iye. Pa'in Panuhutanin, ""Da'a kew talew missāsaguwa' magmahalayak ne kew pa'in. Da'a kew padeheng. "
ACT,18,10,"Pegge' lu'u du ku nuhut-nuhutan ka'u,"" pa'inne. ""Ga' niya' makabinasa ka'u pegge' ekka me' a'aku tu'u si lahat inin."" "
ACT,18,11,Hangkan si Paul patenna' pe la'i dan tahun duk tenga'. Magtolo' ne pa'in iye lapal Tuhanin si me' a'a mala'ihin.
ACT,18,12,"Manjari inin, sakali' ne si Galliyo gubnul si lahat Akayahin, magtuhut me' Yahudihin pīniggew si Paul. Bino'o iye we' de pīsi gubnulin tinuntutan. "
ACT,18,13,"Pa'inde, ""A'a inin sinege' we' ne me' a'ahin magsambahayang si Tuhan, saguwa' pagsambahayangden kuntara si sara'te bi."" "
ACT,18,14,"Arak ne si Paul missāsaguwa' missāne Gubnul Galliyo si me' Yahudihin. Pa'inne, ""Bang palkala' inin sabab hinangan la'atan atawa hinangan ga'i bentel, pata' ka'am pakaleku. "
ACT,18,15,"Saguwa' pegge' iye pagjawabanbin sabab me' bissāduk sabab me' ēn a'a duk sabab sara' āgamabin, maghatulan ka'am dibi. Ga'i ku baya' maghatul me' palkala' sa inin."" "
ACT,18,16,Duk pinatahala' siye we' ne amban bilik paghukum-hukuman miya'an. 
ACT,18,17,"Manjari siniggew we' me' a'ahin si Sostenes, nakura' langgal Yahudihin, duk pinapeddi'an we' de la'i si harapan luma' paghukum-hukumanin. Saguwa' ga' hinang ine we' Gubnul Galliyo."
ACT,18,18,"Si Paul patenna' pe la'i si Korinto tiggel-tiggel, ubus bu ma'id ne iye amban me' pagkasine tindeg si Isa mala'ihin. Patulak iye hap Siriya magtuhut duk Pirisila duk Akila. Ga' pe siye patulak, magkeke dahu' si Paul la'i si Kenkerea, panumanne niya' da bayu' janji'ne si Tuhan. "
ACT,18,19,"Pagtekkade si Epesus, pa'amban ne si Akila duk Pirisila la'i maglahat. Saguwa' si Paul padeheng hadja. Hap pīsi Paul si langgal Yahudi duk magsu'al iye la'i duk me' Yahudihin. "
ACT,18,20,"Inohotan iye we' de dina'ak patiggel-tiggel dahu' la'i, saguwa' ga' iye ngatu. "
ACT,18,21,"Pa'inne si siye sōng patahala'nen, ""Bang amban kabaya'an Tuhan du, balik du ku pitu si ka'am."" Ubus patulak ne iye amban Epesus."
ACT,18,22,"Pagtekka si Paul si Kesarea, pataked iye hap Awrusalam nindew me' a'a mala'i masandel pu si Isahin. Ubus bu pīiye hap Antiyok. "
ACT,18,23,"Pagla'i iye si Antiyok bang piyem bahangi, tahala' iye duk ilatag we' ne me' kalahat-lahatan si Galatiya duk Pirigiyahin, duk inasig we' ne atey me' katindegan si Isa si me' lahat ī'en."
ACT,18,24,"Masa miya'an, niya' tekka la'i si Epesus dambuwa' Yahudi inēnan Apollos. Inanakan iye la'i si lahat Iskandal. Pandey te'ed iye missā-missāduk lalem pangadji'nen si kitab. "
ACT,18,25,"Bakas iye katolo'an sabab tolo' si Isa, Panuhutanin. Missāiye pinate'ed-te'ed duk tumu'un pagusihatne sabab si Isahin. Saguwa' iye hadja kata'uhannen pandi panolo' si Yahiyahin. "
ACT,18,26,"Magusihat iye dem langgal me' Yahudihin duk ga' niya' talew-talewne missāsi me' a'ahin. Pagtakale iye we' Pirisila duk Akila, bino'o iye we' de hap luma'de duk pinahātihan iye namba we' de sabab tolo' Tuhanin. "
ACT,18,27,"Manjari magsakap si Apollos pīsi lahat Akaya. Tinabangan iye we' me' masandel pu si Isa si Epesusin, duk mabo'o siye sulat pīsi me' masandel pu si Isa si lahat Akayahin, dina'ak Apollos hinatul si siye. Pagtekka Apollos la'i, tinabangan te'ed we' ne me' a'a masandelin. Sandel ne siye sabab lasa Tuhan si siyehin. "
ACT,18,28,"Tinabangan siye we' ne pegge' tada'ag hep we' ne magsu'al me' Yahudihin si ka'ekkahan a'a. Pegge' basag te'ed me' pureba pinaguwa'ne amban kitabin we' si Isa iye Almasihin, pinene' Tuhan magbaya'in."
ACT,19,1,"Sābu la'i si Apollos si Korinto, lumengngan si Paul pabutas si me' kalahatan diyata' sampay tekka iye si Epesus. Makadugpak iye la'i me' tindeg si Isa. "
ACT,19,2,"Tilewne siye, pa'inne, ""Tasangkabi ke Niyawa Sutsihin sakali' ka'am sandel pu si Isa Almasi?"" ""Ga',"" pa'inde, ""ga' kami bisan makakale we' niya' Niyawa Sutsi."" "
ACT,19,3,"Pa'in si Paul, ""Na, pandi ine bakas pamandi ka'amin?"" ""Pandi panolo' Yahiyahin,"" pa'inde. "
ACT,19,4,"Pa'in si Paul, ""Pandi panolo' Yahiyahin pandi tawubat. Pinandi we' ne sasuku magsusunan duk ngalebbahan duseden. Saguwa' inakahan isab we' ne me' a'ahin we' subey siye sandel si mapaturul si iyehin, hātinen pu si Isa."" "
ACT,19,5,"Pagkalede inin, pinandi ne siye, tanda' we' suku' pu si Isa ne siye. "
ACT,19,6,"Manjari binettad we' si Paul tangannen si siye. Magtawus pa'asek Niyawa Sutsihin si siye duk missāne siye si me' bissāhan seddili, duk pinalata' isab we' de me' bissāTuhanin. "
ACT,19,7,Niya' sampū' duk duwe ekkahanden.
ACT,19,8,Manjari padiyalem si Paul pīsi langgal me' Yahudihin duk missāiye si me' a'ahin sabab pagbaya' Tuhanin. Ga' niya' talew-talewne missāsi siye. Dem tellum bulan iye inin bahannen. Magsu'al iye duk siye duk hinumatan te'ed siye we' ne duk niya' ne siye sandel pu si Isa. 
ACT,19,9,"Saguwa' me' sinduwehin, tuwas te'ed kōkden duk ga'i siye kahagad. Magbissāla'atan pe siye sabab tolo' miya'an si pagharapan me' a'ahin. Hangkan tahala' si Paul amban langgal miya'an duk bino'o we' ne me' masandel pu si Isahin. Duk kahaba' ellew la'i ne iye magusihat si me' a'ahin si iskulan Tirannus. "
ACT,19,10,"Iye inin hinangannen dem duwen tahun hangkan kēmon me' a'a si tibu'ukan lahat Asiya miya'an, Yahudi ke atawa duma'in Yahudi, takalede lapal sabab si Isa, Panuhutanin."
ACT,19,11,Inurungan balakat si Paul we' Tuhanin maghinang me' hinangan balakatan maka'ulali' manamal. 
ACT,19,12,"Bisan me' panyitu hadja duk me' tuwaliya bakas tagunane bang bino'o pīsi me' masakihin, kawuli'an siye amban me' sakiden duk paluwas me' seyitanin amban siye."
ACT,19,13,"Niya' isab ngalatag lahat miya'an me' Yahudi magtawal-tawal. Tawalden pagpaluwas seyitan amban a'a. Manjari suleyande ginuna ēn si Isa, Panuhutanin, pamaluwasde seyitan. Pa'inde si me' seyitanin, ""Si ēn si Isa minahalayak si Paulin, da'akte ka'am paluwas amban a'a iyan."" "
ACT,19,14,"Manjari inin, niya' pitu' lella magpungtina'i nawal sa ī'. Samaden si Eskeba, imam nakura' me' Yahudihin. "
ACT,19,15,"Sakali' ne sinuleyan we' de pinaluwas seyitanin kuwe' miya'an, nambung seyitanin, pa'inne, ""Si Isa kata'uhanku, duk si Paul kata'uhanku. Saguwa' ka'am, ga'i ka'am kata'uhanku. Sine te' ka'am?"" "
ACT,19,16,"Magtawus me' lella miya'an kinapangan ginansing-gansing we' a'a taga seyitanin. Ga' siye maka'atu. Magubas siye kēmon amban luma' a'a miya'an, bakat-bakat siye duk kakuwantangan ne. "
ACT,19,17,"Manjari ma'umantag inin bawag si tibu'ukan Epesus, si me' Yahudi duk si me' bangsa seddili. Pa'asekan talew siye kēmon duk pasōng bantu ēn Panuhutanin, si Isa. "
ACT,19,18,Ekka me' masandel pu si Isahin pīpatampal magbennal si me' hinangande mala'atin. 
ACT,19,19,"Ekka siye bakas me' magtawal-tawalin, bino'o we' de pinagtipun me' kitab-kitab panulatan me' tawalden, duk ineggas we' de si pagmatahan me' a'ahin. Initung we' de halga' me' kitab-kitab miya'an, niya' limempū' ngibu pilak. "
ACT,19,20,Hangkan takite we' balakatan lapal Tuhanin duk ngalatag ne pa'in lapal Tuhanin. Duk magka'ekka me' makahagad si lapal Tuhanin.
ACT,19,21,"Puwas miya'an, magsakap si Paul hap pīisab si lahat Makedoniya duk Akaya, ubus bu pala'us ne hap Awrusalam. ""Ubus ku hap Awrusalam,"" pa'inne, ""subey ku isab tapīsi Roma."" "
ACT,19,22,"Hangkan dina'ak we' ne duwangan me' tabangnen, si Timoteo duk Erastus, padehellu hap Makedoniya sābune dahu' la'i si Asiya."
ACT,19,23,"Sābu miya'an, la'i si Epesus niya' sasew hadje sabab tolo' si Isahin. Kuwe' inin kahalannen. "
ACT,19,24,"Niya' dambuwa' pandey magsasal-sasal pilak, ēnnen si Demetiri. Magsasal iye luma'-luma' pilak kuwe' bantuk langgal tuhande dendehin inēnan Artemis. Demetiri duk me' a'a maghinang si iyehin, ekka sīn takasuwa'de si hinangde miya'an. "
ACT,19,25,"Tinawag siye kēmon we' Demetiri dina'ak magtipun. Tinawag isab we' ne me' seddili a'a maghinang kuwe' hinangde miya'an. Pagla'i ne siye kēmon, pa'inne si siye, ""Me' bagay, kata'uhanbi we' hāp te'ed usahaten bi si hinang inin. "
ACT,19,26,"Takitebi ne duk takalebi ne bang ine hininang a'a inēnande si Paul miya'an. Magtolo' iye we' bang tuhan hinang a'a, ga'i ko' bennal tuhan. Duk ekka ne kahagad si panolo'ne inin, duma'in hadja tu'u si Epesus, saguwa' arak si kēmon tibu'ukan Asiya. "
ACT,19,27,"Hangkan siya-siya hinangte bi inin, kaw diyawa'an me' a'ahin,"" pa'inne. ""Duk kaw isab sampay langgal tuhante bi mabangsahanin ga'i ne pinahadje dem atey. Kuwe'itu si Artemis sinumba we' kēmon a'a si tibu'ukan Asiya duk sampay si tibu'ukan dunya. Saguwa' siya-siya kaw dumiyawa' bangsanen,"" pa'in Demetiri."
ACT,19,28,"Pagkale me' a'a magtipun miya'an pina'in Demetirihin, astel te'ed siye. Ngalingan-ngalingan siye pinapales, pa'inde, ""Pinahadje te'ed Artemis, tuhan me' a'a Epesusin."" "
ACT,19,29,"Ujudnen hewuhala' dem tibu'ukan puweblo miya'an. Siniggew we' me' a'ahin si Gayus duk Aristarkus, me' a'a Makedoniya sawe' si Paul maglengnganin. Ilalas we' de duwanganin pīdem luma' mahadje pagtipun-tipunanin. "
ACT,19,30,"Mabaya' si Paul pīpaharap si me' a'a mabanesin, saguwa' pinages iye we' me' katindegan si Isahin. "
ACT,19,31,"Bisan me' bagellal bagayne si lahat Asiya miya'an, masan pīsi iye ngamey-ngamey ga'i iye dina'ak padiyalem pīsi luma' mahadje pagtipun-tipunanin."
ACT,19,32,"Sābu miya'an hidjul te'ed dem pagtipunan miya'an. Ngalingan-ngalingan sinduwehin sa inin, ngalingan-ngalingan isab sinduwehin sa miya'an. Pegge' ka'ekkahanin, ga' bisan kata'uhande bang we'ey siye miya'an la'i magtipun. "
ACT,19,33,"Manjari niya' dambuwa' a'a inēnan Iskandal pinakōkan we' me' Yahudihin, dina'ak missāsi me' a'ahin. Kannal me' a'a sinduwehin we' iye pagjānan sasewin. Manjari magsinyas iye duk tanganne duk siye pakale pegge' sōng iye missā. "
ACT,19,34,"Saguwa' pagtakilale me' a'ahin we' Yahudi hati' iye, magdūs siye kēmon ngalingan-ngalingan dem duwe ora, binalik-balik bissāden, pa'inde, ""Pinahadje te'ed Artemis, tuhan me' a'a Epesusin."""
ACT,19,35,"Ujud lettep siye kēmon we' bagellal magsulat-sulat si puweblo miya'an. Pa'inne si me' a'ahin, ""O me' a'a Epesus. Kata'uhan du hep we' a'ahin kēmon we' kite bi me' a'a Epesusin mangantan luma' Artemisin, tuhante bi mabangsahanin, duk batu masutsi malabo' amban diyata' langitin. "
ACT,19,36,Ga' niya' kapamasuwey sabab inin. Hangkan padeheng hadja ka'am duk da'a ka'am maghinangan ine-ine bang ga'i dahu' bakas pikilbi. 
ACT,19,37,"Tiya' bino'o we' bi me' a'a inin pitu, bu ga' du siye bakas ngahawasan langgal atawa missāla'atan sabab tuhante dendehin. "
ACT,19,38,"Bang batang tuntutan Demetiri duk me' sawe'nen me' a'a inin, niya' du me' ellew paghukum-hukuman duk ī' du la'i me' mangahukumin. Ambat siye la'i manuntutin. "
ACT,19,39,"Duk bang niya' pe palkala'bi seddili, subey la'i hinatul si pagmitingan me' a'a lahat inin. "
ACT,19,40,"Pegge' siya-siya kite bi, kaw kite bi tinuntutan sabab sasew ma'umantag ellew inin bu ga' niya' jānne. Na, ga'i kite bi makapagda'awa sabab pagtipunante bi inin."" "
ACT,19,41,"Pagubus miya'an bissāne, pinapole' ne we' ne me' a'ahin."
ACT,20,1,"Pagpuwas me' sasew miya'an, tinawag we' si Paul me' katindegan si Isahin dina'ak magtipun. Missāiye si siye pangasigne ateyden, ubus bu nabiya' ne iye duk pīiye hap Makedoniya. "
ACT,20,2,Pīiye ngalatag me' kalahatan mala'ihin duk missāiye si me' a'ahin pangasigne ateyden. Ubus pīiye si lahat Girik. 
ACT,20,3,"Patenna' iye la'i tellum bulan. Manjari magmemes iye sōng patulak hap Siriya. Saguwa' pagkata'uhanne we' magsakap hati' me' Yahudihin mapatey iye, mikil iye mole' palān balik amban Makedoniya. "
ACT,20,4,"Me' sawe'nen disi Sopater, a'a amban lahat Berea anak si Pirus, duk si Aristarkus duk Sekundus, me' a'a amban Tessalonika, duk si Gayus amban Derbe, duk disi Tikikus duk Toropimus, me' a'a amban Asiya, duk si Timoteo. "
ACT,20,5,Padehellu siye inin hap Toroas ngagad kami la'i. 
ACT,20,6,"Pagpuwas pagkādja'an me' Yahudi pamangande pan ga'i sinagetan pasuligin, patulak kami amban Pilipi. Puwas limem bahangi, tekka kami si me' sawe' kamihin la'i si Toroas. La'i kami patenna' da simana."
ACT,20,7,"Pagsangem Sabtu', magtipun kami mangan pan binahagi'-bahagi' pangesseban kamatey si Isahin. Magsakap si Paul tahala' pagsasumuhin, hangkan magusihat iye si me' a'ahin ngeregse' tenga' bahangi. "
ACT,20,8,Pagtipunan kamihin diyata' luma' duk ekka payita'an la'i. 
ACT,20,9,"Niya' dambuwa' lella bata' pe, inēnan Utikus, ningkolo' diyata' tendewan. Sakali' pinataha' we' si Paul bissānen, kinaru' te'ed Utikus miya'an duk ujud kapatuli. Manjari labo' iye amban katellu bangkat luma' pagtipunan kami miya'an hap pīpadiyawa'. Pagbengketde iye, asal matey ne. "
ACT,20,10,"Saguwa' duwa'i pīsi Paul ngapangan iye ngekkepan. Manjari pa'in si Paul, ""Da'a ka'am suse. Ellum ne iye."" "
ACT,20,11,"Ubus balik ne iye pīdiyata' luma' ngepak-ngepak panin duk mangan iye. Missāpe iye si siye ngeregse' salung-salung, ubus bu tahala' ne iye duk me' sawe'nen. "
ACT,20,12,"Lella mabata' bakas malabo'in, bino'o we' me' sawe'nen hap luma' ellum. Duk sanyang du dem ateyden."
ACT,20,13,"Padehellu kami amban si Paul hap pīsi kappal duk patulak kami hap Assos, pegge' isun kamihin we' la'i ne hadja si Assos pasakey si Paul. Panganda'akanne hep miya'an pegge' pa'inne maglengngan hadja iye amban diyata' duk la'i ne kami magkasuwa' si Assos. "
ACT,20,14,"Pagtekka kami si Assos, sinampang kami we' si Paul. Manjari bino'o ne iye we' kami sinakey si kappal duk palanjal kami hap Mitilene. "
ACT,20,15,"Patulak isab kami billa'i duk pagellew dambuwa' tekka kami la'i si antag Kiyos. Pagsasumuhin pasagid kami si Samos, duk kaduwe ellewnen tekka kami si Miletus. "
ACT,20,16,Pikilan si Paulin we' ga'i ne iye pasagid si Epesus duk iye ga'i dayan la'i si lahat Asiya. Pegge' magdayi'-dayi' iye hap Awrusalam supaya tasa'utne du pagkādja'an me' Yahudi inēnande Pentekostesin.
ACT,20,17,"Hangkan pagtekka kami la'i si Miletus, mabo'o si Paul bissāpīsi me' bahi' masandel pu si Isa la'i si Epesusin, dina'ak siye pasampang pīsi iye la'i si Miletus. "
ACT,20,18,"Pagtekka me' bahi'in, missāsi Paul si siye. ""Kata'uhanbi du,"" pa'inne, ""bang ine hinangankun tiggelanku lu'u si ka'am, kemuwe tagna' katekkaku si Asiyahin. "
ACT,20,19,"Maghinang ku si Panuhutanin, diyawa' te'ed pagateykun duk daran mettak bohe' matakun,"" pa'inne. ""Maghinang ne ku pa'in bisan ku kahunitan sabab pagisun me' Yahudi kuntara si akuhin. "
ACT,20,20,"Kata'uhanbi,"" pa'in si Paul, ""we' asal ga' te'ed niya' tapukanku ine-ine bang si kahāpanbi du saguwa' magusihat ku duk magtolo' ku si ka'am si ka'ekkahan a'a duk si kaluma'anbi. "
ACT,20,21,"Bangsa Yahudi duk bangsa duma'in Yahudi, sali'-sali' siye sessa'anku we' subey te'ed lebbahande me' duseden duk balik ne si Tuhan. Duk subey isab siye sandel si Panuhutanten bi, si Isa. "
ACT,20,22,"Na kuwe'itu, tiya' ku hap Awrusalam pegge' inin panganda'akan Niyawa Sutsihin. Ga'i kata'uhanku bang ine ma'umantag si akuhin la'i. "
ACT,20,23,"Luwal iye kata'uhankun,"" pa'in si Paul, ""pinabugtu' si aku we' Niyawa Sutsihin si kēmon lahat papīhankun, we' kinalabusu du ku duk bininasa. "
ACT,20,24,"Saguwa' ga'i ne ellegku umulkun supaya hadja tahinangku panganda'akan akuhin, duk ta'ubusku hinang pangurung si aku we' Panuhutanten bi si Isa. Duk hinangku inin, magmahalayak aka-aka mahāp sabab lasa duk ase' Tuhanin."
ACT,20,25,"""Bakas ne ka'am talatagku kēmon, ngusihatan ka'am sabab pagbaya' Tuhanin. Duk kata'uhanku we' taman kuwe'itu hadja pagkiteten bi. "
ACT,20,26,"Hangkan akahante ka'am ellew inin we' bang niya' ka'am para dangan tapīsi narka', ga'i ne ku kasusunan. "
